type,x,y,yaw
start,394656.4276288925,4438783.071682675,-0.005380658097680834
goal,394698.44155828556,4438794.430338941,0.0
path,394656.4276288925,4438783.071682675,-0.005380658097680834
path,394657.42761441675,4438783.066302042,0.14052901117148273
path,394658.41775645455,4438783.206368973,0.4527018625107916
path,394659.3170250546,4438783.643765801,0.7648747138501004
path,394660.0384941717,4438784.336212414,0.4527018625107916
path,394660.93776277173,4438784.773609242,0.14052901117148275
path,394661.92790480953,4438784.9136761725,0.4527018625107916
path,394662.8271734096,4438785.351073001,0.4527018625107916
path,394663.7264420096,4438785.788469829,0.14052901117148275
path,394664.7165840474,4438785.928536759,0.14052901117148275
path,394665.7067260852,4438786.068603689,-0.005380658097680818
path,394666.7067116095,4438786.0632230565,0.14052901117148275
path,394667.6968536473,4438786.203289987,0.14052901117148275
path,394668.6869956851,4438786.343356917,0.14052901117148275
path,394669.6771377229,4438786.483423847,0.4527018625107916
path,394670.57640632294,4438786.920820675,0.7648747138501004
path,394671.29787544004,4438787.613267289,0.7648747138501004
path,394672.01934455713,4438788.305713902,0.4527018625107916
path,394672.9186131572,4438788.74311073,0.4527018625107916
path,394673.8178817572,4438789.180507558,0.4527018625107916
path,394674.71715035726,4438789.6179043865,0.14052901117148275
path,394675.70729239506,4438789.757971317,-0.005380658097680818
path,394676.70727791934,4438789.752590684,0.14052901117148275
path,394677.69741995714,4438789.892657614,0.14052901117148275
path,394678.68756199494,4438790.032724544,0.14052901117148275
path,394679.67770403274,4438790.1727914745,0.4527018625107916
path,394680.5769726328,4438790.610188303,0.14052901117148275
path,394681.5671146706,4438790.750255233,0.14052901117148275
path,394682.5572567084,4438790.890322163,0.14052901117148275
path,394683.5473987462,4438791.030389093,0.14052901117148275
path,394684.537540784,4438791.170456023,0.14052901117148275
path,394685.5276828218,4438791.310522953,-0.005380658097680818
path,394686.52766834607,4438791.305142321,0.14052901117148275
path,394687.51781038387,4438791.445209251,-0.005380658097680818
path,394688.51779590815,4438791.439828618,-0.005380658097680818
path,394689.5177814324,4438791.434447986,0.14052901117148275
path,394690.5079234702,4438791.574514916,0.4527018625107916
path,394691.40719207027,4438792.011911744,0.7648747138501004
path,394692.12866118737,4438792.704358358,0.4527018625107916
path,394693.0279297874,4438793.141755186,0.4527018625107916
path,394693.92719838745,4438793.579152014,0.4527018625107916
path,394694.8264669875,4438794.016548842,0.14052901117148275
path,394695.8166090253,4438794.156615772,-0.17164384016782608
path,394696.80191435193,4438793.985813509,-0.025734170898662506
path,394696.80191435193,4438793.985813509,-0.025734170898662506
path,394697.3484623298,4438794.133988652,-0.017156113932441673
path,394697.89501030766,4438794.282163797,-0.008578056966220837
path,394698.44155828556,4438794.430338941,0.0
