type,timestamp,x,y,yaw,target_waypoint_idx
actual,1746052427.0516412,394656.0759354073,4438790.4425920285,-0.12898421249880357,0
actual,1746052427.0516894,394656.0759354073,4438790.4425920285,-0.12898421249880357,0
actual,1746052427.0517192,394656.0759354073,4438790.4425920285,-0.12898421249880357,0
actual,1746052428.3260188,394656.07607065816,4438790.442902578,-0.12898421249880357,0
actual,1746052428.3260894,394656.07607065816,4438790.442902578,-0.12898421249880357,0
actual,1746052428.449685,394656.07485222793,4438790.440766456,-0.12902508810988525,0
actual,1746052429.301003,394656.0747108879,4438790.440770687,-0.12901231229976068,0
actual,1746052429.3011425,394656.0747108879,4438790.440770687,-0.12901231229976068,0
actual,1746052429.4017763,394656.0745363912,4438790.441074485,-0.12903521101954682,0
actual,1746052429.501269,394656.07445760514,4438790.4411756825,-0.12907849518499612,0
actual,1746052429.6026185,394656.0744219897,4438790.441224799,-0.12908954311916138,0
actual,1746052429.7016087,394656.07432744175,4438790.441367423,-0.12906411367195977,0
actual,1746052429.8017054,394656.0741813759,4438790.441544631,-0.12905945364285681,0
actual,1746052429.901281,394656.07500333356,4438790.441358729,-0.1289936721833493,0
actual,1746052430.0022562,394656.0750662355,4438790.441380098,-0.12898009352176884,0
actual,1746052430.1016939,394656.0750589941,4438790.441465157,-0.12898993717875004,0
actual,1746052430.2018356,394656.07490199467,4438790.4415256,-0.12899672650954028,0
actual,1746052430.3016653,394656.0746958821,4438790.441652169,-0.1290076522706577,0
actual,1746052430.4071867,394656.0753590597,4438790.443232873,-0.12895571127211827,0
actual,1746052430.502739,394656.07576297456,4438790.443382554,-0.12895279657226763,0
actual,1746052430.6020422,394656.0762674688,4438790.443625659,-0.12896916776065118,0
actual,1746052430.707901,394656.07692559954,4438790.443871701,-0.12896251805620124,0
actual,1746052430.8079114,394656.0771857053,4438790.443991237,-0.12894253403626577,0
actual,1746052430.9019685,394656.075218425,4438790.442402923,-0.12893255075294452,0
actual,1746052431.0014896,394656.07519929187,4438790.4425362535,-0.12891178133484563,0
actual,1746052431.1023088,394656.0751410744,4438790.4426947385,-0.12897262351257033,0
actual,1746052431.2016575,394656.0748344193,4438790.442828053,-0.1289558508984586,0
actual,1746052431.3023853,394656.07437462686,4438790.443161288,-0.12896504878361645,0
actual,1746052431.4026296,394656.07531389664,4438790.442610921,-0.1289478572904843,0
actual,1746052431.5027626,394656.07547368295,4438790.442661357,-0.12899459720785275,0
actual,1746052431.602197,394656.07576060283,4438790.442937622,-0.12902922454021246,0
actual,1746052431.7022834,394656.076032536,4438790.443130423,-0.1290294863396001,0
