type,timestamp,x,y,yaw,target_waypoint_idx
actual,1746209258.7312644,394663.480299141,4438782.813197675,-0.10392800395778495,0
actual,1746209258.7313282,394663.480299141,4438782.813197675,-0.10392800395778495,0
actual,1746209259.192134,394663.48035873607,4438782.813548133,-0.10389803665452822,0
actual,1746209259.192222,394663.48035873607,4438782.813548133,-0.10389803665452822,0
actual,1746209261.1361432,394663.48035873607,4438782.813548133,-0.10388005976323268,0
actual,1746209261.1361954,394663.48035873607,4438782.813548133,-0.10388005976323268,0
actual,1746209261.4115827,394663.48035873607,4438782.813548133,-0.10388005976323268,0
actual,1746209261.411644,394663.48035873607,4438782.813548133,-0.10388005976323268,0
actual,1746209263.0713358,394663.48035609006,4438782.81362627,-0.10388005976323268,0
actual,1746209263.0714004,394663.48035609006,4438782.81362627,-0.10388005976323268,0
actual,1746209264.5681458,394663.48036060977,4438782.813820675,-0.10388005976323268,0
actual,1746209264.5682209,394663.48036060977,4438782.813820675,-0.10388005976323268,0
actual,1746209266.0570276,394663.481579149,4438782.811616997,-0.10394584122274045,0
actual,1746209266.0570805,394663.481579149,4438782.811616997,-0.10394584122274045,0
actual,1746209266.4040794,394663.48048504884,4438782.81050088,-0.10372306739701581,0
actual,1746209266.404196,394663.48048504884,4438782.81050088,-0.10372306739701581,0
actual,1746209266.4042578,394663.48048504884,4438782.81050088,-0.10372306739701581,0
actual,1746209266.737908,394663.48048504884,4438782.81050088,-0.10375197004942903,0
actual,1746209266.7379608,394663.48048504884,4438782.81050088,-0.10375197004942903,0
actual,1746209266.7379928,394663.48048504884,4438782.81050088,-0.10375197004942903,0
actual,1746209267.0350325,394663.48048504884,4438782.81050088,-0.10375197004942903,0
actual,1746209267.035108,394663.48048504884,4438782.81050088,-0.10375197004942903,0
actual,1746209267.0351408,394663.48048504884,4438782.81050088,-0.10375197004942903,0
actual,1746209267.9451466,394663.48048504884,4438782.81050088,-0.10393519471430337,0
actual,1746209267.9451985,394663.48048504884,4438782.81050088,-0.10393519471430337,0
actual,1746209268.786145,394663.48047050624,4438782.810492329,-0.10393519471430337,0
actual,1746209268.7862012,394663.48047050624,4438782.810492329,-0.10393519471430337,0
actual,1746209269.2855048,394663.4819619737,4438782.811562891,-0.10379670283815756,0
actual,1746209269.2855587,394663.4819619737,4438782.811562891,-0.10379670283815756,0
actual,1746209270.9394605,394663.4810376046,4438782.814854598,-0.10379670283815756,0
actual,1746209270.9395144,394663.4810376046,4438782.814854598,-0.10379670283815756,0
actual,1746209272.5733995,394663.4810376046,4438782.814854598,-0.10377965097136548,0
