type,x,y,yaw
start,394656.5221360829,4438783.489499639,0.028150014079688538
goal,394698.44155828556,4438794.430338941,0.0
path,394656.5221360829,4438783.489499639,0.028150014079688538
path,394657.5217398974,4438783.5176459355,0.1740596833488521
path,394658.5066297177,4438783.690828041,0.028150014079688535
path,394659.5062335322,4438783.718974338,0.1740596833488521
path,394660.49112335255,4438783.892156444,0.48623253468816097
path,394661.3752230118,4438784.359454841,0.48623253468816097
path,394662.2593226711,4438784.826753239,0.48623253468816097
path,394663.1434223304,4438785.294051637,0.48623253468816097
path,394664.02752198966,4438785.761350035,0.48623253468816097
path,394664.91162164893,4438786.2286484325,0.48623253468816097
path,394665.7957213082,4438786.69594683,0.17405968334885213
path,394666.78061112855,4438786.869128936,0.48623253468816097
path,394667.6647107878,4438787.336427334,0.17405968334885213
path,394668.64960060816,4438787.509609439,-0.1381131679904567
path,394669.640078136,4438787.371934943,0.007796501278706874
path,394670.64004774345,4438787.3797313655,0.007796501278706874
path,394671.6400173509,4438787.387527788,0.15370617054787045
path,394672.6282277962,4438787.54062944,0.15370617054787045
path,394673.61643824144,4438787.693731092,0.15370617054787045
path,394674.6046486867,4438787.846832744,0.007796501278706874
path,394675.60461829416,4438787.854629166,0.15370617054787045
path,394676.59282873943,4438788.007730818,0.15370617054787045
path,394677.5810391847,4438788.16083247,0.007796501278706874
path,394678.58100879216,4438788.168628893,0.007796501278706874
path,394679.5809783996,4438788.176425315,0.15370617054787045
path,394680.5691888449,4438788.329526967,0.15370617054787045
path,394681.55739929015,4438788.482628619,0.15370617054787045
path,394682.5456097354,4438788.635730271,0.15370617054787045
path,394683.5338201807,4438788.788831923,0.15370617054787045
path,394684.52203062596,4438788.941933575,0.15370617054787045
path,394685.5102410712,4438789.095035227,0.007796501278706874
path,394686.5102106787,4438789.10283165,0.007796501278706874
path,394687.51018028613,4438789.110628072,0.007796501278706874
path,394688.5101498936,4438789.118424495,0.007796501278706874
path,394689.51011950104,4438789.126220917,0.007796501278706874
path,394690.5100891085,4438789.13401734,0.007796501278706874
path,394691.51005871594,4438789.1418137625,0.15370617054787045
path,394692.4982691612,4438789.294915414,0.4658790218871793
path,394693.3916962081,4438789.744123731,0.778051873226488
path,394694.1039784737,4438790.446016867,0.9239615424956517
path,394694.70664207515,4438791.24401222,0.6117886911563428
path,394695.52526409936,4438791.81834486,0.7576983604255064
path,394696.2516838376,4438792.505596171,0.4455255090861976
path,394697.1540681689,4438792.936528322,0.13335265774688876
path,394697.1540681689,4438792.936528322,0.13335265774688876
path,394697.5832315411,4438793.434465195,0.08890177183125918
path,394698.01239491336,4438793.932402068,0.044450885915629595
path,394698.44155828556,4438794.430338941,0.0
