type,x,y,yaw
start,394656.2930570365,4438783.024184264,0.012403409222100405
goal,394698.44155828556,4438794.430338941,0.0
path,394656.2930570365,4438783.024184264,0.012403409222100405
path,394657.2929801152,4438783.036587356,0.15831307849126397
path,394658.2804747511,4438783.194239961,0.4704859298305728
path,394659.17182286305,4438783.647559432,0.15831307849126397
path,394660.1593174989,4438783.805212038,0.012403409222100398
path,394661.1592405776,4438783.817615129,0.15831307849126397
path,394662.14673521346,4438783.975267734,0.012403409222100398
path,394663.14665829216,4438783.987670826,0.15831307849126397
path,394664.134152928,4438784.145323431,0.15831307849126397
path,394665.1216475639,4438784.302976036,0.012403409222100398
path,394666.1215706426,4438784.315379128,0.012403409222100398
path,394667.12149372126,4438784.327782219,0.15831307849126397
path,394668.1089883571,4438784.485434825,-0.15385977284804486
path,394669.097175274,4438784.332181383,0.15831307849126397
path,394670.08466990985,4438784.489833988,0.4704859298305728
path,394670.9760180218,4438784.94315346,0.4704859298305728
path,394671.8673661338,4438785.396472931,0.15831307849126397
path,394672.85486076964,4438785.554125536,-0.15385977284804486
path,394673.8430476865,4438785.400872095,-0.00795010357888129
path,394674.8430160846,4438785.3929220745,-0.00795010357888129
path,394675.84298448265,4438785.3849720545,-0.00795010357888129
path,394676.8429528807,4438785.3770220345,-0.00795010357888129
path,394677.8429212788,4438785.3690720145,0.13795956569028228
path,394678.83341994206,4438785.506594369,0.4501324170295911
path,394679.7338094397,4438785.941679134,0.4501324170295911
path,394680.63419893733,4438786.376763899,0.13795956569028228
path,394681.6246976006,4438786.514286254,-0.00795010357888129
path,394682.6246659987,4438786.506336234,-0.00795010357888129
path,394683.62463439675,4438786.498386214,0.13795956569028228
path,394684.61513306,4438786.635908568,0.13795956569028228
path,394685.6056317233,4438786.773430923,0.4501324170295911
path,394686.50602122094,4438787.208515688,0.4501324170295911
path,394687.40641071857,4438787.643600453,0.13795956569028228
path,394688.39690938185,4438787.781122807,0.4501324170295911
path,394689.2972988795,4438788.216207572,0.4501324170295911
path,394690.1976883771,4438788.651292337,0.4501324170295911
path,394691.09807787475,4438789.086377102,0.7623052683689
path,394691.82132381207,4438789.776967657,0.45013241702959117
path,394692.7217133097,4438790.212052422,0.13795956569028234
path,394693.712211973,4438790.349574776,0.45013241702959117
path,394694.6126014706,4438790.784659541,0.45013241702959117
path,394695.51299096824,4438791.219744306,0.7623052683689
path,394696.23623690556,4438791.910334861,1.0744781197082087
path,394696.71242812474,4438792.789676616,1.2203877889773722
path,394697.05570967286,4438793.728909164,1.5325606403166812
path,394697.05570967286,4438793.728909164,1.5325606403166812
path,394697.5176592104,4438793.962719089,1.021707093544454
path,394697.979608748,4438794.196529015,0.510853546772227
path,394698.44155828556,4438794.430338941,0.0
