type,x,y,yaw
start,394656.5790150027,4438783.025876814,-0.013000625985547996
goal,394684.6897841293,4438796.364305917,0.0
path,394656.5790150027,4438783.025876814,-0.013000625985547996
path,394657.5789304958,4438783.012876553,0.13290904328361558
path,394658.5701110831,4438783.14539464,0.4450818946229244
path,394659.4726864933,4438783.575926438,0.4450818946229244
path,394660.3752619035,4438784.006458236,0.7572547459622332
path,394661.1019864449,4438784.693387229,1.0694275973015421
path,394661.58261270716,4438785.570312765,0.9235179280323785
path,394662.1856302516,4438786.368040689,0.6113450766930697
path,394663.00450697757,4438786.9420101205,0.4654354074239061
path,394663.8981332118,4438787.390822056,0.4654354074239061
path,394664.7917594461,4438787.839633991,0.15326255608459727
path,394665.78003771225,4438787.992297243,0.4654354074239061
path,394666.6736639465,4438788.441109179,0.7776082587632149
path,394667.386257512,4438789.142686266,0.4654354074239061
path,394668.27988374623,4438789.591498202,0.4654354074239061
path,394669.1735099805,4438790.040310137,0.7776082587632149
path,394669.88610354596,4438790.741887225,0.9235179280323785
path,394670.4891210904,4438791.539615149,1.2356907793716874
path,394670.8179899385,4438792.483990752,0.9235179280323785
path,394671.4210074829,4438793.281718676,0.6113450766930697
path,394672.2398842089,4438793.855688107,0.29917222535376087
path,394673.1954649948,4438794.15041741,0.1532625560845973
path,394674.183743261,4438794.303080662,0.1532625560845973
path,394675.17202152713,4438794.4557439145,0.1532625560845973
path,394676.1602997933,4438794.608407167,0.0073528868154337235
path,394677.16027276096,4438794.615759987,0.1532625560845973
path,394678.1485510271,4438794.76842324,0.4654354074239061
path,394679.0421772614,4438795.217235175,0.15326255608459727
path,394680.03045552754,4438795.369898427,0.4654354074239061
path,394680.9240817618,4438795.818710363,0.15326255608459727
path,394681.91236002796,4438795.971373615,0.4654354074239061
path,394682.8059862622,4438796.42018555,0.7776082587632149
path,394682.8059862622,4438796.42018555,0.7776082587632149
path,394683.4339188846,4438796.4015590055,0.5184055058421433
path,394684.06185150694,4438796.382932462,0.25920275292107164
path,394684.6897841293,4438796.364305917,0.0
