type,timestamp,x,y,yaw,target_waypoint_idx
actual,1745693845.9804676,394645.86924617924,4438783.679311651,-0.10436702407783162,0
actual,1745693845.9805236,394645.86924617924,4438783.679311651,-0.10436702407783162,0
actual,1745693847.1802847,394645.8692445093,4438783.679305522,-0.10436702407783162,0
actual,1745693847.1803296,394645.8692445093,4438783.679305522,-0.10436702407783162,0
actual,1745693848.7001672,394645.8684005523,4438783.67829167,-0.10438512314217499,0
actual,1745693848.700232,394645.8684005523,4438783.67829167,-0.10438512314217499,0
actual,1745693848.9904482,394645.86703312816,4438783.679464181,-0.1043265324391854,0
actual,1745693848.99049,394645.86703312816,4438783.679464181,-0.1043265324391854,0
actual,1745693850.287144,394645.8669485722,4438783.67944592,-0.10431415805478875,0
actual,1745693850.287188,394645.8669485722,4438783.67944592,-0.10431415805478875,0
actual,1745693851.9407306,394645.86711941473,4438783.68022198,-0.1043939196016049,0
actual,1745693851.9407775,394645.86711941473,4438783.68022198,-0.1043939196016049,0
actual,1745693853.127151,394645.86743044504,4438783.679699419,-0.10425090732269643,0
actual,1745693853.1272073,394645.86743044504,4438783.679699419,-0.10425090732269643,0
actual,1745693854.6133463,394645.87195663876,4438783.677318469,-0.10425795845287454,0
actual,1745693854.6134346,394645.87195663876,4438783.677318469,-0.10425795845287454,0
actual,1745693855.923171,394645.87195663876,4438783.677318469,-0.10426888421399198,0
actual,1745693855.9232194,394645.87195663876,4438783.677318469,-0.10426888421399198,0
actual,1745693857.6303265,394645.8719513662,4438783.677304443,-0.10413053196418647,0
actual,1745693857.630371,394645.8719513662,4438783.677304443,-0.10413053196418647,0
actual,1745693859.4051075,394645.8705976057,4438783.677649476,-0.10413053196418647,0
actual,1745693859.4051554,394645.8705976057,4438783.677649476,-0.10413053196418647,0
actual,1745693861.3803425,394645.87188026047,4438783.677426191,-0.10435264256479528,0
actual,1745693861.3803918,394645.87188026047,4438783.677426191,-0.10435264256479528,0
actual,1745693861.48232,394645.87183074444,4438783.678096166,-0.10439138887418946,0
actual,1745693861.7850506,394645.87189934286,4438783.677856495,-0.10437714698749317,0
actual,1745693861.7851021,394645.87189934286,4438783.677856495,-0.10437714698749317,0
actual,1745693861.785131,394645.87189934286,4438783.677856495,-0.10437714698749317,0
actual,1745693865.6147528,394645.8726035836,4438783.674550693,-0.10427633676989803,0
actual,1745693865.6148093,394645.8726035836,4438783.674550693,-0.10427633676989803,0
actual,1745693867.6734574,394645.8726035836,4438783.674550693,-0.10427633676989803,0
actual,1745693867.6735125,394645.8726035836,4438783.674550693,-0.10427633676989803,0
