type,x,y,yaw
start,394657.2797841975,4438783.178938944,0.03493707594191884
goal,394698.44155828556,4438794.430338941,0.0
path,394657.2797841975,4438783.178938944,0.03493707594191884
path,394658.27917396,4438783.213868913,0.1808467452110824
path,394659.2628657076,4438783.393731487,0.49301959655039124
path,394660.14377344557,4438783.867019515,0.49301959655039124
path,394661.0246811835,4438784.340307542,0.1808467452110824
path,394662.00837293116,4438784.520170116,0.1808467452110824
path,394662.9920646788,4438784.70003269,0.03493707594191883
path,394663.9914544413,4438784.734962659,0.1808467452110824
path,394664.9751461889,4438784.914825233,0.03493707594191883
path,394665.9745359514,4438784.949755202,0.1808467452110824
path,394666.95822769904,4438785.129617776,0.49301959655039124
path,394667.839135437,4438785.602905803,0.8051924478897001
path,394668.53210793686,4438786.323869821,0.6592827786205365
path,394669.32253970567,4438786.936419915,0.6592827786205365
path,394670.1129714745,4438787.54897001,0.3471099272812277
path,394671.0533312625,4438787.889151534,0.03493707594191886
path,394672.05272102496,4438787.924081503,-0.27723577539738997
path,394673.0145366997,4438787.650383481,0.03493707594191886
path,394674.01392646215,4438787.68531345,0.18084674521108243
path,394674.9976182098,4438787.865176024,0.18084674521108243
path,394675.98130995745,4438788.045038598,0.18084674521108243
path,394676.9650017051,4438788.224901171,0.18084674521108243
path,394677.94869345275,4438788.404763745,-0.1313261061282264
path,394678.94008256606,4438788.2738148,0.18084674521108243
path,394679.9237743137,4438788.453677374,0.03493707594191886
path,394680.9231640762,4438788.488607343,0.18084674521108243
path,394681.9068558238,4438788.668469917,0.03493707594191886
path,394682.9062455863,4438788.703399886,0.18084674521108243
path,394683.88993733394,4438788.88326246,0.18084674521108243
path,394684.8736290816,4438789.063125034,0.03493707594191886
path,394685.87301884405,4438789.098055003,0.18084674521108243
path,394686.8567105917,4438789.277917577,0.18084674521108243
path,394687.84040233935,4438789.457780151,0.4930195965503913
path,394688.7213100773,4438789.931068178,0.8051924478897001
path,394689.41428257717,4438790.652032196,0.6592827786205365
path,394690.204714346,4438791.26458229,0.3471099272812277
path,394691.145074134,4438791.604763814,0.6592827786205365
path,394691.9355059028,4438792.217313909,0.3471099272812277
path,394692.8758656908,4438792.557495433,0.03493707594191886
path,394693.8752554533,4438792.592425402,-0.27723577539738997
path,394694.837071128,4438792.31872738,0.03493707594191886
path,394695.8364608905,4438792.353657349,0.18084674521108243
path,394696.82015263813,4438792.533519923,0.4930195965503913
path,394697.7010603761,4438793.00680795,0.18084674521108246
path,394697.7010603761,4438793.00680795,0.18084674521108246
path,394697.94789301255,4438793.48131828,0.12056449680738832
path,394698.1947256491,4438793.955828611,0.06028224840369416
path,394698.44155828556,4438794.430338941,0.0
