type,x,y,yaw
start,394656.5026308624,4438782.998911872,0.018446925916396288
goal,394683.69021445396,4438794.37986738,0.0
path,394656.5026308624,4438782.998911872,0.018446925916396288
path,394657.5024607227,4438783.017357752,0.16435659518555987
path,394658.4889845546,4438783.180975382,0.4765294465248687
path,394659.3775767617,4438783.639673419,0.4765294465248687
path,394660.2661689688,4438784.098371456,0.1643565951855599
path,394661.2526928007,4438784.261989087,0.4765294465248687
path,394662.1412850078,4438784.720687124,0.7887022978641776
path,394662.8460515575,4438785.4301264165,0.4765294465248687
path,394663.7346437646,4438785.888824454,0.1643565951855599
path,394664.7211675965,4438786.052442084,-0.14781625615374894
path,394665.7102626512,4438785.905163529,0.1643565951855599
path,394666.6967864831,4438786.06878116,0.4765294465248687
path,394667.5853786902,4438786.527479197,0.1643565951855599
path,394668.5719025221,4438786.691096827,0.4765294465248687
path,394669.4604947292,4438787.1497948645,0.7887022978641776
path,394670.1652612789,4438787.859234157,0.4765294465248687
path,394671.053853486,4438788.317932194,0.4765294465248687
path,394671.94244569313,4438788.776630231,0.1643565951855599
path,394672.92896952503,4438788.940247862,-0.14781625615374894
path,394673.9180645797,4438788.792969307,0.1643565951855599
path,394674.9045884116,4438788.956586937,0.4765294465248687
path,394675.7931806187,4438789.4152849745,0.4765294465248687
path,394676.68177282583,4438789.873983012,0.7887022978641776
path,394677.3865393755,4438790.583422304,0.4765294465248687
path,394678.27513158263,4438791.042120341,0.1643565951855599
path,394679.26165541454,4438791.205737972,0.4765294465248687
path,394680.15024762164,4438791.664436009,0.7887022978641776
path,394680.85501417133,4438792.373875301,0.9346119671333412
path,394681.4491447639,4438793.178243898,1.24678481847265
path,394681.76751664904,4438794.1262097955,1.5589576698119587
path,394681.76751664904,4438794.1262097955,1.5589576698119587
path,394682.40841591737,4438794.210762324,1.0393051132079725
path,394683.04931518564,4438794.295314851,0.5196525566039862
path,394683.69021445396,4438794.37986738,0.0
