type,x,y,yaw
start,394656.7134405136,4438783.257118718,0.0015771318719795735
goal,394698.44155828556,4438794.430338941,0.0
path,394656.7134405136,4438783.257118718,0.0015771318719795735
path,394657.7134392699,4438783.258695849,0.14748680114114315
path,394658.7025827926,4438783.405648534,0.459659652480452
path,394659.59878633486,4438783.849291646,0.14748680114114315
path,394660.58792985755,4438783.996244331,-0.16468605019816568
path,394661.57439973124,4438783.832301694,-0.018776380929002107
path,394662.57422346016,4438783.813526416,0.2933964704103067
path,394663.5314905821,4438784.102731633,-0.018776380929002134
path,394664.531314311,4438784.083956355,-0.018776380929002134
path,394665.53113803995,4438784.065181077,-0.018776380929002134
path,394666.5309617689,4438784.0464058,-0.018776380929002134
path,394667.5307854978,4438784.027630522,-0.018776380929002134
path,394668.5306092267,4438784.008855244,-0.018776380929002134
path,394669.53043295565,4438783.990079966,-0.018776380929002134
path,394670.5302566846,4438783.971304689,-0.018776380929002134
path,394671.5300804135,4438783.952529411,-0.018776380929002134
path,394672.52990414243,4438783.933754133,-0.018776380929002134
path,394673.52972787136,4438783.914978855,-0.018776380929002134
path,394674.5295516003,4438783.8962035775,-0.018776380929002134
path,394675.5293753292,4438783.8774283,-0.018776380929002134
path,394676.52919905813,4438783.858653022,0.2933964704103067
path,394677.48646618007,4438784.147858239,0.4393061396794703
path,394678.39151316794,4438784.57316983,0.12713328834016147
path,394679.3834426105,4438784.699960922,0.4393061396794703
path,394680.2884895984,4438785.125272513,0.7514789910187791
path,394681.0191695298,4438785.807992688,0.7514789910187791
path,394681.7498494612,4438786.490712863,0.4393061396794703
path,394682.65489644906,4438786.916024455,0.4393061396794703
path,394683.55994343694,4438787.341336046,0.12713328834016147
path,394684.5518728795,4438787.468127138,0.4393061396794703
path,394685.45691986737,4438787.893438729,0.7514789910187791
path,394686.1875997988,4438788.5761589045,0.4393061396794703
path,394687.09264678665,4438789.001470496,0.7514789910187791
path,394687.82332671806,4438789.684190671,0.4393061396794703
path,394688.72837370593,4438790.109502262,0.2933964704103067
path,394689.68564082787,4438790.398707479,-0.018776380929002134
path,394690.6854645568,4438790.3799322015,0.2933964704103067
path,394691.64273167873,4438790.669137418,0.4393061396794703
path,394692.5477786666,4438791.09444901,0.7514789910187791
path,394693.278458598,4438791.777169185,0.7514789910187791
path,394694.0091385294,4438792.45988936,0.7514789910187791
path,394694.73981846083,4438793.142609535,0.4393061396794703
path,394695.6448654487,4438793.567921126,0.12713328834016147
path,394696.63679489127,4438793.694712218,-0.18503956299914737
path,394696.63679489127,4438793.694712218,-0.18503956299914737
path,394697.23838268936,4438793.939921126,-0.12335970866609824
path,394697.83997048746,4438794.185130033,-0.06167985433304912
path,394698.44155828556,4438794.430338941,0.0
