type,x,y,yaw
start,394656.38104496215,4438783.229488807,-0.012275703480731972
goal,394698.44155828556,4438794.430338941,0.0
path,394656.38104496215,4438783.229488807,-0.012275703480731972
path,394657.38096961664,4438783.217213412,-0.012275703480731972
path,394658.38089427113,4438783.204938017,0.1336339657884316
path,394659.3719785327,4438783.338174597,0.1336339657884316
path,394660.36306279426,4438783.471411178,0.4458068171277404
path,394661.2653258651,4438783.90259716,0.7579796684670492
path,394661.99155224534,4438784.590052791,0.4458068171277404
path,394662.8938153162,4438785.021238773,0.13363396578843156
path,394663.88489957777,4438785.154475354,0.13363396578843156
path,394664.87598383933,4438785.287711934,0.13363396578843156
path,394665.8670681009,4438785.420948515,-0.012275703480732009
path,394666.8669927554,4438785.40867312,0.13363396578843156
path,394667.85807701695,4438785.5419097,0.13363396578843156
path,394668.8491612785,4438785.675146281,-0.17853888555087727
path,394669.83326550375,4438785.4975544065,-0.0326292162817137
path,394670.8327332181,4438785.46493098,-0.0326292162817137
path,394671.83220093243,4438785.432307553,0.27954363505759516
path,394672.7933823897,4438785.708224581,-0.03262921628171367
path,394673.79285010404,4438785.675601154,-0.03262921628171367
path,394674.7923178184,4438785.642977727,0.27954363505759516
path,394675.75349927566,4438785.918894755,0.42545330432675876
path,394676.6643510082,4438786.331628472,0.42545330432675876
path,394677.5752027407,4438786.7443621885,0.27954363505759516
path,394678.536384198,4438787.020279217,0.1336339657884316
path,394679.52746845956,4438787.153515797,0.1336339657884316
path,394680.5185527211,4438787.286752378,0.1336339657884316
path,394681.5096369827,4438787.419988958,0.4458068171277404
path,394682.41190005356,4438787.85117494,0.4458068171277404
path,394683.3141631244,4438788.282360923,0.13363396578843156
path,394684.305247386,4438788.415597503,0.13363396578843156
path,394685.29633164755,4438788.548834084,0.4458068171277404
path,394686.1985947184,4438788.980020066,0.4458068171277404
path,394687.1008577893,4438789.411206048,0.4458068171277404
path,394688.00312086014,4438789.84239203,0.4458068171277404
path,394688.905383931,4438790.273578012,0.13363396578843156
path,394689.8964681926,4438790.406814593,0.4458068171277404
path,394690.79873126344,4438790.838000575,0.4458068171277404
path,394691.7009943343,4438791.269186557,0.13363396578843156
path,394692.69207859586,4438791.402423138,0.4458068171277404
path,394693.5943416667,4438791.83360912,0.7579796684670492
path,394694.32056804694,4438792.521064751,0.4458068171277404
path,394695.2228311178,4438792.952250733,0.7579796684670492
path,394695.949057498,4438793.639706364,0.4458068171277404
path,394696.8513205689,4438794.070892346,0.13363396578843156
path,394696.8513205689,4438794.070892346,0.13363396578843156
path,394697.38139980775,4438794.190707877,0.08908931052562105
path,394697.9114790467,4438794.310523409,0.044544655262810526
path,394698.44155828556,4438794.430338941,0.0
