type,x,y,yaw
start,394645.86945198337,4438783.679458848,-0.10439817820497993
goal,394671.00861201604,4438801.539039359,1.5707963267948966
path,394645.86945198337,4438783.679458848,-0.10439817820497993
path,394646.86400744127,4438783.575250206,0.2077746731343289
path,394647.8424998254,4438783.781533153,0.5199475244736378
path,394648.7103450779,4438784.27836775,0.6658571937428014
path,394649.4967326348,4438784.896101196,0.9780300450821102
path,394650.055390142,4438785.725499647,0.6658571937428014
path,394650.8417776989,4438786.343233093,0.6658571937428014
path,394651.62816525577,4438786.960966539,0.6658571937428014
path,394652.41455281264,4438787.578699985,0.6658571937428014
path,394653.2009403695,4438788.196433431,0.5199475244736378
path,394654.068785622,4438788.693268028,0.6658571937428014
path,394654.8551731789,4438789.311001474,0.6658571937428014
path,394655.64156073576,4438789.92873492,0.5199475244736378
path,394656.50940598827,4438790.425569518,0.6658571937428014
path,394657.29579354514,4438791.0433029635,0.6658571937428014
path,394658.082181102,4438791.661036409,0.6658571937428014
path,394658.8685686589,4438792.278769855,0.35368434240349256
path,394659.80667164596,4438792.6251262985,0.49959401167265616
path,394660.6844487767,4438793.104195509,0.49959401167265616
path,394661.56222590746,4438793.58326472,0.811766863011965
path,394662.2504435486,4438794.308769012,0.9576765322811286
path,394662.8258653501,4438795.126625815,0.811766863011965
path,394663.5140829912,4438795.852130108,0.9576765322811286
path,394664.0895047927,4438796.669986911,0.811766863011965
path,394664.77772243385,4438797.395491203,0.6658571937428014
path,394665.5641099907,4438798.013224649,0.35368434240349256
path,394666.5022129778,4438798.359581092,0.6658571937428014
path,394667.28860053467,4438798.977314538,0.5199475244736378
path,394668.1564457872,4438799.474149136,0.5199475244736378
path,394669.0242910397,4438799.970983733,0.6658571937428014
path,394669.81067859655,4438800.588717179,0.6658571937428014
path,394669.81067859655,4438800.588717179,0.6658571937428014
path,394670.2099897364,4438800.905491239,0.9675035714268331
path,394670.6093008762,4438801.222265299,1.2691499491108647
path,394671.00861201604,4438801.539039359,1.5707963267948966
