type,x,y,yaw
start,394647.5677094311,4438783.374803337,-0.018805643437558552
goal,394671.8698724994,4438783.131413728,1.5707963267948966
path,394647.5677094311,4438783.374803337,-0.018805643437558552
path,394648.5675326102,4438783.355998802,-0.33097849477686736
path,394649.5132574265,4438783.031030231,-0.018805643437558528
path,394650.5130806056,4438783.012225696,-0.018805643437558528
path,394651.5129037847,4438782.993421161,-0.018805643437558528
path,394652.5127269638,4438782.974616625,-0.018805643437558528
path,394653.5125501429,4438782.95581209,-0.018805643437558528
path,394654.512373322,4438782.937007555,-0.018805643437558528
path,394655.5121965011,4438782.91820302,-0.018805643437558528
path,394656.5120196802,4438782.899398484,-0.018805643437558528
path,394657.51184285927,4438782.880593949,-0.018805643437558528
path,394658.51166603836,4438782.861789414,-0.018805643437558528
path,394659.51148921746,4438782.842984878,-0.018805643437558528
path,394660.51131239656,4438782.824180343,-0.018805643437558528
path,394661.51113557565,4438782.805375808,-0.018805643437558528
path,394662.51095875475,4438782.786571273,-0.018805643437558528
path,394663.51078193384,4438782.767766737,-0.018805643437558528
path,394664.51060511294,4438782.748962202,-0.018805643437558528
path,394665.51042829204,4438782.730157667,-0.33097849477686736
path,394666.45615310833,4438782.405189096,-0.33097849477686736
path,394667.4018779246,4438782.080220525,-0.018805643437558528
path,394668.4017011037,4438782.06141599,0.2933672079017503
path,394669.3589766881,4438782.350593194,0.4392768771709139
path,394670.2640361213,4438782.775878302,0.7514497285102227
path,394670.2640361213,4438782.775878302,0.7514497285102227
path,394670.799314914,4438782.894390111,1.0245652612717806
path,394671.3345937067,4438783.012901919,1.2976807940333386
path,394671.8698724994,4438783.131413728,1.5707963267948966
