type,x,y,yaw
start,394669.44096463657,4438783.28222513,-0.018111089661727444
goal,394695.7975669237,4438789.460151428,0.0
path,394669.44096463657,4438783.28222513,-0.018111089661727444
path,394670.44080063526,4438783.264115031,0.2940617616775814
path,394671.39787513966,4438783.553957045,0.43997143094674496
path,394672.3026389712,4438783.979870662,0.12779857960743612
path,394673.2944838412,4438784.107321648,-0.1843742717318727
path,394674.27753499994,4438783.923990201,-0.038464602462709135
path,394675.2767953283,4438783.885535083,0.2737082488765997
path,394676.2395704939,4438784.15583858,0.2737082488765997
path,394677.20234565955,4438784.426142077,0.4196179181457633
path,394678.1155903311,4438784.833553625,0.4196179181457633
path,394679.0288350026,4438785.240965174,0.2737082488765997
path,394679.99161016825,4438785.511268671,0.4196179181457633
path,394680.9048548398,4438785.918680219,0.7317907694850722
path,394681.6488338381,4438786.58688322,0.4196179181457633
path,394682.56207850965,4438786.994294768,0.2737082488765997
path,394683.5248536753,4438787.264598265,0.4196179181457633
path,394684.4380983468,4438787.672009814,0.10744506680645449
path,394685.4323316766,4438787.779248267,-0.20472778453285434
path,394686.41144803894,4438787.57594763,-0.05881811526369077
path,394687.40971875226,4438787.517163423,0.2533547360756181
path,394688.37779574835,4438787.767816429,0.3992644053447817
path,394689.2991429472,4438788.156557138,0.2533547360756181
path,394690.2672199433,4438788.407210144,0.2533547360756181
path,394691.2352969394,4438788.65786315,0.3992644053447817
path,394692.1566441382,4438789.046603859,0.2533547360756181
path,394693.1247211343,4438789.297256866,-0.05881811526369074
path,394694.12299184763,4438789.238472658,0.2533547360756181
path,394694.12299184763,4438789.238472658,0.2533547360756181
path,394694.6811835397,4438789.312365581,0.1689031573837454
path,394695.2393752317,4438789.386258505,0.0844515786918727
path,394695.7975669237,4438789.460151428,0.0
