type,x,y,yaw
start,394656.6608208028,4438782.900108045,0.008560473461889153
goal,394684.6897841293,4438796.364305917,0.0
path,394656.6608208028,4438782.900108045,0.008560473461889153
path,394657.6607841622,4438782.908668414,0.15447014273105272
path,394658.6488773537,4438783.062524986,0.4666429940703616
path,394659.5419609572,4438783.512415726,0.7788158454096704
path,394660.2537067882,4438784.21485282,0.924725514678834
path,394660.8557605676,4438785.013308358,0.7788158454096704
path,394661.56750639854,4438785.715745453,0.924725514678834
path,394662.16956017795,4438786.514200991,0.6125526633395252
path,394662.98774318915,4438787.0891588675,0.30037981200021635
path,394663.94296736724,4438787.385041901,0.15447014273105278
path,394664.93106055877,4438787.538898474,0.4666429940703616
path,394665.8241441623,4438787.988789213,0.7788158454096704
path,394666.53588999325,4438788.691226307,0.4666429940703616
path,394667.4289735968,4438789.141117047,0.15447014273105275
path,394668.4170667883,4438789.294973619,0.4666429940703616
path,394669.31015039183,4438789.744864359,0.4666429940703616
path,394670.20323399536,4438790.194755098,0.7788158454096704
path,394670.9149798263,4438790.897192192,0.4666429940703616
path,394671.80806342984,4438791.347082932,0.15447014273105275
path,394672.79615662136,4438791.500939504,0.4666429940703616
path,394673.6892402249,4438791.9508302435,0.4666429940703616
path,394674.5823238284,4438792.400720983,0.7788158454096704
path,394675.2940696594,4438793.103158077,0.7788158454096704
path,394676.0058154903,4438793.805595172,0.7788158454096704
path,394676.7175613213,4438794.508032266,0.4666429940703616
path,394677.6106449248,4438794.957923005,0.4666429940703616
path,394678.50372852833,4438795.407813745,0.4666429940703616
path,394679.39681213186,4438795.857704484,0.4666429940703616
path,394680.2898957354,4438796.307595223,0.15447014273105275
path,394681.2779889269,4438796.461451796,0.4666429940703616
path,394682.17107253044,4438796.911342535,0.4666429940703616
path,394683.064156134,4438797.361233274,0.7788158454096704
path,394683.064156134,4438797.361233274,0.7788158454096704
path,394683.6060321324,4438797.028924155,0.519210563606447
path,394684.1479081309,4438796.696615037,0.2596052818032235
path,394684.6897841293,4438796.364305917,0.0
