type,x,y,yaw
start,394657.71879113914,4438790.277719096,0.0716235826595744
goal,394703.45442325436,4438788.24364173,0.0
path,394657.71879113914,4438790.277719096,0.0716235826595744
path,394658.71622726665,4438790.349281457,-0.07428608660958917
path,394659.71346932393,4438790.275063676,0.23788676472971965
path,394660.6853074511,4438790.510713107,-0.07428608660958919
path,394661.6825495084,4438790.4364953255,0.23788676472971965
path,394662.6543876356,4438790.672144757,-0.07428608660958919
path,394663.6516296929,4438790.597926975,0.23788676472971965
path,394664.62346782006,4438790.833576406,-0.07428608660958919
path,394665.62070987734,4438790.759358625,-0.07428608660958919
path,394666.61795193463,4438790.6851408435,0.23788676472971965
path,394667.5897900618,4438790.920790275,0.23788676472971965
path,394668.561628189,4438791.156439706,0.23788676472971965
path,394669.5334663162,4438791.392089137,-0.07428608660958919
path,394670.53070837347,4438791.317871355,-0.07428608660958919
path,394671.52795043075,4438791.243653574,-0.07428608660958919
path,394672.52519248804,4438791.169435793,-0.07428608660958919
path,394673.52243454533,4438791.095218011,-0.07428608660958919
path,394674.5196766026,4438791.02100023,-0.07428608660958919
path,394675.5169186599,4438790.946782448,-0.07428608660958919
path,394676.5141607172,4438790.872564667,-0.07428608660958919
path,394677.5114027745,4438790.7983468855,-0.07428608660958919
path,394678.5086448318,4438790.724129104,-0.386458937948898
path,394679.43489436083,4438790.347218226,-0.386458937948898
path,394680.3611438899,4438789.970307347,-0.5323686072180616
path,394681.2227511313,4438789.462731775,-0.38645893794889796
path,394682.14900066034,4438789.085820897,-0.07428608660958913
path,394683.14624271763,4438789.011603115,0.2378867647297197
path,394684.1180808448,4438789.247252546,0.2378867647297197
path,394685.089918972,4438789.482901977,-0.07428608660958913
path,394686.0871610293,4438789.408684196,-0.07428608660958913
path,394687.08440308657,4438789.3344664145,0.2378867647297197
path,394688.05624121375,4438789.570115846,-0.07428608660958913
path,394689.05348327104,4438789.495898064,-0.38645893794889796
path,394689.9797328001,4438789.118987186,-0.07428608660958913
path,394690.9769748574,4438789.044769404,-0.07428608660958913
path,394691.9742169147,4438788.970551623,-0.07428608660958913
path,394692.97145897197,4438788.896333842,0.2378867647297197
path,394693.94329709915,4438789.131983273,0.2378867647297197
path,394694.9151352263,4438789.367632704,0.2378867647297197
path,394695.8869733535,4438789.603282135,-0.07428608660958913
path,394696.8842154108,4438789.529064354,-0.38645893794889796
path,394697.81046493986,4438789.152153475,-0.5323686072180616
path,394698.67207218125,4438788.644577903,-0.38645893794889796
path,394699.5983217103,4438788.267667024,-0.07428608660958913
path,394700.5955637676,4438788.193449243,-0.07428608660958913
path,394701.5928058249,4438788.119231462,0.2378867647297197
path,394701.5928058249,4438788.119231462,0.2378867647297197
path,394702.21334496804,4438788.1607015515,0.1585911764864798
path,394702.8338841112,4438788.2021716405,0.0792955882432399
path,394703.45442325436,4438788.24364173,0.0
