type,x,y,yaw
start,394656.62405736453,4438783.01611792,-0.04706884211923888
goal,394684.6897841293,4438796.364305917,0.0
path,394656.62405736453,4438783.01611792,-0.04706884211923888
path,394657.6229498311,4438782.969066456,-0.04706884211923888
path,394658.6218422976,4438782.922014992,0.26510400922006994
path,394659.58690755226,4438783.184024637,0.26510400922006994
path,394660.5519728069,4438783.4460342815,0.26510400922006994
path,394661.5170380616,4438783.708043926,0.41101367848923354
path,394662.4337543516,4438784.107582715,0.7231865298285424
path,394663.18345511844,4438784.769359687,1.0353593811678512
path,394663.6936719998,4438785.629405461,1.1812690504370147
path,394664.0734231461,4438786.554494142,0.8690961990977059
path,394664.7189402311,4438787.318239972,0.556923347758397
path,394665.56782560475,4438787.8468169505,0.2447504964190882
path,394666.5380234182,4438788.089131215,0.556923347758397
path,394667.3869087919,4438788.617708193,0.4110136784892334
path,394668.3036250819,4438789.017246982,0.09884082714992459
path,394669.2987443028,4438789.11592695,0.24475049641908816
path,394670.2689421163,4438789.358241214,0.556923347758397
path,394671.11782749,4438789.886818193,0.4110136784892334
path,394672.03454377997,4438790.286356982,0.09884082714992459
path,394673.0296630009,4438790.38503695,0.4110136784892334
path,394673.9463792909,4438790.784575739,0.4110136784892334
path,394674.8630955809,4438791.184114528,0.4110136784892334
path,394675.7798118709,4438791.583653317,0.7231865298285423
path,394676.52951263776,4438792.245430289,0.4110136784892334
path,394677.44622892776,4438792.644969078,0.2651040092200698
path,394678.4112941824,4438792.906978723,0.2651040092200698
path,394679.37635943707,4438793.168988368,0.4110136784892334
path,394680.29307572707,4438793.5685271565,0.7231865298285423
path,394681.04277649394,4438794.2303041285,0.4110136784892334
path,394681.95949278394,4438794.629842917,0.09884082714992459
path,394682.95461200486,4438794.728522886,-0.21333202418938424
path,394683.9319428982,4438794.516805327,-0.5255048755286931
path,394683.9319428982,4438794.516805327,-0.5255048755286931
path,394684.1845566419,4438795.132638857,-0.3503365836857954
path,394684.4371703856,4438795.748472387,-0.17516829184289773
path,394684.6897841293,4438796.364305917,0.0
