type,timestamp,x,y,yaw
actual,1745086111.3838022,394656.50620611146,4438782.957243438,0.009818681319651915
actual,1745086111.3838754,394656.50620611146,4438782.957243438,0.009818681319651915
actual,1745086111.4504962,394656.50619466684,4438782.957242303,0.009774594302746483
actual,1745086111.4965765,394656.50619666674,4438782.957730125,0.009777404282842293
actual,1745086111.6093712,394656.50619666674,4438782.957730125,0.009776863230774301
actual,1745086111.8119893,394656.50608842593,4438782.957748676,0.009793234419157847
actual,1745086111.8120592,394656.50608842593,4438782.957748676,0.009793234419157847
actual,1745086111.9156785,394656.50593160745,4438782.957774686,0.009828123550905177
actual,1745086112.1105316,394656.5058775833,4438782.957781129,0.009818279893923977
actual,1745086112.11058,394656.5058775833,4438782.957781129,0.009818279893923977
actual,1745086112.291221,394656.50599976035,4438782.957208479,0.009811891988861685
actual,1745086112.41182,394656.50598780357,4438782.95719305,0.009818018094536344
actual,1745086112.4118612,394656.50598780357,4438782.95719305,0.009818018094536344
actual,1745086112.5853064,394656.50598780357,4438782.95719305,0.009803898380887643
actual,1745086112.7265587,394656.50598780357,4438782.95719305,0.009811350936793693
actual,1745086112.726614,394656.50598780357,4438782.95719305,0.009811350936793693
actual,1745086112.8058026,394656.5067589291,4438782.957688978,0.00979950015117256
actual,1745086112.8949742,394656.50677879096,4438782.95775809,0.009747297353245508
actual,1745086112.9949594,394656.5064437551,4438782.956975894,0.00976208029200978
actual,1745086113.0949514,394656.5063616594,4438782.95688579,0.00978339076217665
actual,1745086113.1949806,394656.50625460537,4438782.956774115,0.009819745970495673
actual,1745086113.294982,394656.50614950707,4438782.956669069,0.009817878468196041
actual,1745086113.3949564,394656.5059693961,4438782.956583209,0.00981733741612805
actual,1745086113.4949822,394656.50721892796,4438782.956207709,0.009813340612140904
actual,1745086113.5949826,394656.50725701265,4438782.956168537,0.00984344754173769
actual,1745086113.6949623,394656.5072968326,4438782.956153704,0.00987247236719849
actual,1745086113.7949924,394656.5073086641,4438782.956205244,0.009868615189551648
actual,1745086113.8949785,394656.507564124,4438782.956370452,0.009795642973525719
actual,1745086114.0095332,394656.50757554953,4438782.9563518595,0.009776723604433997
actual,1745086114.103749,394656.5075363199,4438782.956349535,0.009771539976555516
actual,1745086114.2079608,394656.50751951826,4438782.956306747,0.009795904772913352
actual,1745086114.295698,394656.5074888933,4438782.956210995,0.009793915097566143
actual,1745086114.3949358,394656.5063634239,4438782.955319322,0.009819868143543251
actual,1745086114.4950545,394656.506186709,4438782.955203301,0.009831596756116804
actual,1745086114.595014,394656.5059747231,4438782.955087566,0.009853029399331253
actual,1745086114.6949558,394656.50576569804,4438782.954993734,0.009850097246187864
actual,1745086114.794992,394656.50556502905,4438782.954905384,0.00985343082505919
actual,1745086114.894981,394656.5053372487,4438782.954822011,0.009868074137483408
actual,1745086114.9949512,394656.5053642742,4438782.956145248,0.009808820209378242
actual,1745086115.094951,394656.5052793734,4438782.956188515,0.009815609540168472
actual,1745086115.1949508,394656.50517660915,4438782.956251004,0.009833464258416436
actual,1745086115.2949605,394656.50507426565,4438782.956321451,0.009846501867928657
actual,1745086115.3949604,394656.50550122425,4438782.95634386,0.00979696942375711
actual,1745086115.4949841,394656.50547690445,4438782.9563145945,0.00980922163510618
actual,1745086115.5949786,394656.50546509784,4438782.956281625,0.009826133875557965
actual,1745086115.6949832,394656.50547582057,4438782.956225022,0.009809082008766123
actual,1745086115.7949703,394656.50547357905,4438782.956129888,0.009800966227744255
actual,1745086115.8950303,394656.50546079886,4438782.956048241,0.009803095529431769
actual,1745086115.9949577,394656.50606557756,4438782.957329516,0.009794979748409899
actual,1745086116.095011,394656.5061259272,4438782.957397034,0.009800564802016317
actual,1745086116.194995,394656.5062065484,4438782.957496558,0.009796567998029172
