type,x,y,yaw
start,394657.0091201657,4438783.237811719,0.004607267799537019
goal,394698.44155828556,4438794.430338941,0.0
path,394657.0091201657,4438783.237811719,0.004607267799537019
path,394658.00910955225,4438783.242418971,0.1505169370687006
path,394658.99780324794,4438783.392368216,0.46268978840800945
path,394659.892658379,4438783.838724906,0.46268978840800945
path,394660.78751351003,4438784.285081595,0.46268978840800945
path,394661.6823686411,4438784.731438285,0.15051693706870062
path,394662.67106233677,4438784.88138753,0.004607267799537046
path,394663.6710517233,4438784.885994782,0.15051693706870062
path,394664.659745419,4438785.035944027,0.15051693706870062
path,394665.6484391147,4438785.185893272,0.004607267799537046
path,394666.6484285012,4438785.190500524,0.15051693706870062
path,394667.6371221969,4438785.340449769,0.15051693706870062
path,394668.6258158926,4438785.490399014,0.15051693706870062
path,394669.6145095883,4438785.640348259,0.46268978840800945
path,394670.5093647193,4438786.086704949,0.7748626397473183
path,394671.2238818598,4438786.786322884,0.46268978840800945
path,394672.11873699084,4438787.232679574,0.15051693706870062
path,394673.10743068653,4438787.382628819,0.15051693706870062
path,394674.0961243822,4438787.532578064,-0.16165591427060821
path,394675.08308649494,4438787.371625313,-0.3075655835397718
path,394676.0361598819,4438787.068885954,0.004607267799537018
path,394677.03614926845,4438787.073493206,0.1505169370687006
path,394678.02484296414,4438787.223442451,0.46268978840800945
path,394678.9196980952,4438787.669799141,0.46268978840800945
path,394679.8145532262,4438788.11615583,0.15051693706870062
path,394680.8032469219,4438788.266105075,0.15051693706870062
path,394681.7919406176,4438788.4160543205,0.46268978840800945
path,394682.68679574865,4438788.86241101,0.7748626397473183
path,394683.4013128891,4438789.562028945,0.7748626397473183
path,394684.1158300296,4438790.261646881,0.46268978840800945
path,394685.01068516064,4438790.70800357,0.15051693706870062
path,394685.99937885633,4438790.8579528155,0.004607267799537046
path,394686.99936824286,4438790.862560067,0.15051693706870062
path,394687.98806193855,4438791.0125093125,0.46268978840800945
path,394688.8829170696,4438791.458866002,0.46268978840800945
path,394689.77777220064,4438791.905222692,0.15051693706870062
path,394690.76646589633,4438792.055171937,0.46268978840800945
path,394691.6613210274,4438792.501528626,0.46268978840800945
path,394692.5561761584,4438792.947885316,0.15051693706870062
path,394693.5448698541,4438793.097834561,0.15051693706870062
path,394694.5335635498,4438793.247783806,0.15051693706870062
path,394695.5222572455,4438793.397733051,0.46268978840800945
path,394696.41711237654,4438793.844089741,0.46268978840800945
path,394697.3119675076,4438794.29044643,0.46268978840800945
path,394697.3119675076,4438794.29044643,0.46268978840800945
path,394697.87676289654,4438794.360392686,0.23134489420400473
path,394698.44155828556,4438794.430338941,0.0
