type,timestamp,x,y,yaw,target_waypoint_idx
actual,1745693203.726914,394648.6748233585,4438783.212062981,0.024283900347010785,0
actual,1745693203.7270446,394648.6748233585,4438783.212062981,0.024283900347010785,0
actual,1745693203.7270844,394648.6748233585,4438783.212062981,0.024283900347010785,0
actual,1745693203.8750515,394648.6748233585,4438783.212062981,0.024288560376113752,0
actual,1745693204.0738251,394648.6748233585,4438783.212062981,0.024304931564497544,0
actual,1745693204.0738828,394648.6748233585,4438783.212062981,0.024304931564497544,0
actual,1745693204.879577,394648.67429170327,4438783.210855002,0.024320656981057995,0
actual,1745693204.8796744,394648.67429170327,4438783.210855002,0.024320656981057995,0
actual,1745693205.0592494,394648.6745866783,4438783.210858889,0.02429269680644095,0
actual,1745693205.174883,394648.6745866783,4438783.210858889,0.02429269680644095,0
actual,1745693205.3467467,394648.67457716283,4438783.210856309,0.024296955409815732,0
actual,1745693205.3468177,394648.67457716283,4438783.210856309,0.024296955409815732,0
actual,1745693205.6856608,394648.6745427871,4438783.210846929,0.02425953555065295,0
actual,1745693205.6858423,394648.6745427871,4438783.210846929,0.02425953555065295,0
actual,1745693206.6087365,394648.6744803183,4438783.2102435455,0.02424435118616074,0
actual,1745693206.6088054,394648.6744803183,4438783.2102435455,0.02424435118616074,0
actual,1745693206.8816922,394648.67447804403,4438783.210244046,0.02422757857204901,0
actual,1745693206.881789,394648.67447804403,4438783.210244046,0.02422757857204901,0
actual,1745693207.5216885,394648.6750629131,4438783.210550218,0.02432105840678593,0
actual,1745693207.521768,394648.6750629131,4438783.210550218,0.02432105840678593,0
actual,1745693208.114373,394648.67638903135,4438783.20943335,0.024370451224617423,0
actual,1745693208.114438,394648.67638903135,4438783.20943335,0.024370451224617423,0
actual,1745693208.951736,394648.67638903135,4438783.20943335,0.024274178863077416,0
actual,1745693208.9518223,394648.67638903135,4438783.20943335,0.024274178863077416,0
actual,1745693209.1470592,394648.67638903135,4438783.20943335,0.024274178863077416,0
actual,1745693209.2206361,394648.6763659114,4438783.2094155755,0.024289363227569624,0
actual,1745693209.8671095,394648.67599438364,4438783.209572832,0.024316398377682968,0
actual,1745693209.8672118,394648.67599438364,4438783.209572832,0.024316398377682968,0
actual,1745693210.8016949,394648.6762619251,4438783.209230593,0.024315595526227092,0
actual,1745693210.8017864,394648.6762619251,4438783.209230593,0.024315595526227092,0
actual,1745693210.9019144,394648.6759761134,4438783.210682994,0.024299206884550822,0
actual,1745693211.0019195,394648.6758375613,4438783.210809038,0.024269518833974452,0
actual,1745693211.1019156,394648.67565042427,4438783.210920545,0.02427725064256086,0
actual,1745693211.2019255,394648.6773542418,4438783.209314238,0.024296152558359856,0
actual,1745693211.301924,394648.67740695545,4438783.209265708,0.024289886826345142,0
actual,1745693211.401971,394648.6774253619,4438783.209188365,0.02432837133635168,0
actual,1745693211.501928,394648.6774311351,4438783.209131071,0.024331844541563306,0
actual,1745693211.6019151,394648.6773832354,4438783.209043745,0.024374989080672562,0
actual,1745693211.701923,394648.67777979013,4438783.2094760025,0.024308806195436863,0
actual,1745693211.8019245,394648.67776811664,4438783.209453481,0.024332629939726708,0
actual,1745693211.901944,394648.6777877455,4438783.209459046,0.02434488215107553,0
actual,1745693212.0019615,394648.67775122443,4438783.209465937,0.024387904517137203,0
actual,1745693212.1023698,394648.67771648127,4438783.209500069,0.02440481675758899,0
actual,1745693212.2039545,394648.6754160548,4438783.209915564,0.02429149252925714,0
actual,1745693212.3212266,394648.6752741451,4438783.209949224,0.024279903543023888,0
actual,1745693212.403489,394648.6750267999,4438783.2100050375,0.024292295380713015,0
actual,1745693212.5019686,394648.67478533974,4438783.210058923,0.024289363227569624,0
actual,1745693212.6019366,394648.6745235906,4438783.21010431,0.024297479008591496,0
actual,1745693212.7019253,394648.67555915826,4438783.209904191,0.024295890758972222,0
actual,1745693212.8019292,394648.67548118794,4438783.209874147,0.024362195817255253,0
actual,1745693212.9019258,394648.67539098294,4438783.209907667,0.024368862974997903,0
actual,1745693213.0019455,394648.67528265284,4438783.209953833,0.024381900584510372,0
actual,1745693213.1019592,394648.6751826954,4438783.210014174,0.02437245835325711,0
actual,1745693213.2019243,394648.6753739314,4438783.209303035,0.024289625026957508,0
actual,1745693213.301859,394648.6753463011,4438783.209276983,0.02427630816476468,0
actual,1745693213.4019306,394648.6752932166,4438783.209241908,0.024284441399079027,0
actual,1745693213.5019565,394648.67525425786,4438783.209243702,0.024270182059090272,0
actual,1745693213.6019258,394648.67523381225,4438783.209219082,0.024270443858477906,0
actual,1745693213.7019274,394648.6744458388,4438783.208926521,0.024287233925882112,0
actual,1745693213.8019352,394648.67440533,4438783.20889225,0.024303605114265905,0
actual,1745693213.9019198,394648.6743231977,4438783.208818424,0.024322646656405204,0
actual,1745693214.001915,394648.6742311334,4438783.2087234305,0.024361131166411743,0
actual,1745693214.1018841,394648.67419596436,4438783.208666246,0.02435353898416539,0
actual,1745693214.2019172,394648.67453404755,4438783.207661432,0.024301074386850453,0
actual,1745693214.3018713,394648.67460724997,4438783.207559574,0.024321843804949332,0
actual,1745693214.4019165,394648.6746942457,4438783.207480492,0.024353678610505695,0
actual,1745693214.5019183,394648.67480420286,4438783.2074339315,0.024369124774385784,0
actual,1745693214.6019394,394648.6749126762,4438783.207353034,0.02437004979888924,0
actual,1745693214.7019331,394648.67377394496,4438783.208551502,0.024288961801841688,0
actual,1745693214.8019197,394648.67353270075,4438783.208571976,0.024307200492525112,0
actual,1745693214.90192,394648.6731472075,4438783.208590696,0.024325718435888648,0
actual,1745693215.0019155,394648.6725757771,4438783.208595398,0.024353277184777755,0
actual,1745693215.1019516,394648.6719814381,4438783.208685913,0.024339436723809414,0
actual,1745693215.20191,394648.67459261336,4438783.209064847,0.024287495725269993,0
actual,1745693215.301946,394648.674857776,4438783.208974086,0.024355947538533262,0
actual,1745693215.401928,394648.6752412799,4438783.209010018,0.024306537267409296,0
actual,1745693215.5019422,394648.67539259966,4438783.208986735,0.02432531701016071,0
actual,1745693215.6019266,394648.67546527204,4438783.209053079,0.024328109536963797,0
actual,1745693215.7019336,394648.6748960591,4438783.209508677,0.02426578382937519,0
actual,1745693215.8019438,394648.6750158138,4438783.2094308175,0.024326783086732407,0
actual,1745693215.9021726,394648.67515690613,4438783.209516801,0.02431798662730224,0
actual,1745693216.0020025,394648.6753022581,4438783.209681713,0.0243331709917947,0
actual,1745693216.1019318,394648.67548614705,4438783.209784258,0.02434116459976874,0
actual,1745693216.2019472,394648.6742597153,4438783.209625577,0.024284441399079027,0
actual,1745693216.301918,394648.67406485684,4438783.209610041,0.024312000147968135,0
actual,1745693216.401941,394648.67387703934,4438783.209650872,0.024324252359316956,0
actual,1745693216.501881,394648.673648364,4438783.209689609,0.024320779154105573,0
actual,1745693216.601931,394648.6732041954,4438783.209685199,0.024341286772816568,0
actual,1745693216.701824,394648.6734630353,4438783.210869256,0.024277512441948493,0
actual,1745693216.8019226,394648.6731459649,4438783.2109226715,0.024255538746666052,0
actual,1745693216.9019313,394648.67299745296,4438783.210961054,0.02432531701016071,0
actual,1745693217.0020168,394648.67323076684,4438783.211079416,0.024300411161734883,0
actual,1745693217.1019647,394648.6736447823,4438783.211124779,0.02430308151549039,0
actual,1745693217.2019205,394648.6728647882,4438783.210237604,0.024313204425151946,0
actual,1745693217.3019147,394648.6729145485,4438783.210153573,0.024292557180100895,0
actual,1745693217.4019277,394648.6727683317,4438783.21001941,0.02431931307753388,0
actual,1745693217.5019176,394648.6724625629,4438783.2098137345,0.024368060123542028,0
actual,1745693217.6019762,394648.67202972376,4438783.209585275,0.024381900584510372,0
actual,1745693217.7019413,394648.67378380423,4438783.210163818,0.02430960904689274,0
actual,1745693217.8020408,394648.6736706165,4438783.210171408,0.024290026452685444,0
actual,1745693217.9019303,394648.6735662668,4438783.210155533,0.02428349892128285,0
actual,1745693218.0019288,394648.6734675745,4438783.2101330655,0.024326905259779985,0
actual,1745693218.101921,394648.6730931391,4438783.210024208,0.02439588067181877,0
actual,1745693218.201913,394648.6734570448,4438783.20921951,0.024347814304218916,0
actual,1745693218.3018363,394648.67297369114,4438783.209308186,0.024287094299542056,0
actual,1745693218.4019756,394648.67295320187,4438783.209162302,0.024234228276499185,0
actual,1745693218.5019348,394648.6733122369,4438783.2088860795,0.0243422292506125,0
actual,1745693218.6019218,394648.6738618709,4438783.208812945,0.02427484208819299,0
actual,1745693218.7019184,394648.6734358802,4438783.208601462,0.024350205405294065,0
actual,1745693218.8019552,394648.6736275305,4438783.208428091,0.024374709827992204,0
actual,1745693218.9018557,394648.6736528012,4438783.208533835,0.024306537267409296,0
actual,1745693219.001913,394648.6735516894,4438783.208509139,0.02431959233021424,0
actual,1745693219.1019135,394648.6732456022,4438783.208491037,0.02425859307285702,0
actual,1745693219.2018428,394648.67857905274,4438783.212015331,0.024211469183053096,0
actual,1745693219.3019404,394648.6785776289,4438783.212543614,0.024209060628685473,0
actual,1745693219.4019582,394648.6787481861,4438783.212789569,0.024349420007130664,0
actual,1745693219.5019133,394648.6793098444,4438783.213347655,0.02431666017707085,0
actual,1745693219.6019182,394648.67991607974,4438783.213827152,0.02432865058903204,0
actual,1745693219.701962,394648.67277175386,4438783.209400416,0.02442279364888453,0
actual,1745693219.8019283,394648.6720032071,4438783.209235116,0.024419058644285268,0
actual,1745693219.9019113,394648.67114944814,4438783.2091882555,0.02443902521092827,0
actual,1745693220.0019357,394648.67049293465,4438783.2091895295,0.024436093057784884,0
actual,1745693220.1019359,394648.6699882068,4438783.209062077,0.024430508004178463,0
actual,1745693220.2019165,394648.67502959515,4438783.210363937,0.024416667543210122,0
actual,1745693220.301922,394648.67521205643,4438783.210557119,0.024424643697891688,0
