type,x,y,yaw
start,394656.6407727706,4438783.092791652,-0.01107941990483013
goal,394698.44155828556,4438794.430338941,0.0
path,394656.6407727706,4438783.092791652,-0.01107941990483013
path,394657.6407113945,4438783.081712459,0.13483024936433344
path,394658.6316355582,4438783.216134562,0.44700310070364224
path,394659.53338216286,4438783.648399598,0.1348302493643334
path,394660.5243063266,4438783.782821701,-0.011079419904830162
path,394661.52424495044,4438783.771742508,-0.011079419904830162
path,394662.5241835743,4438783.760663315,-0.011079419904830162
path,394663.52412219817,4438783.749584122,0.1348302493643334
path,394664.5150463619,4438783.884006225,0.44700310070364224
path,394665.41679296654,4438784.31627126,0.7591759520429511
path,394666.1421964354,4438785.004595172,0.44700310070364224
path,394667.0439430401,4438785.4368602075,0.1348302493643334
path,394668.0348672038,4438785.57128231,0.44700310070364224
path,394668.93661380844,4438786.003547346,0.44700310070364224
path,394669.8383604131,4438786.435812382,0.44700310070364224
path,394670.74010701774,4438786.868077418,0.44700310070364224
path,394671.6418536224,4438787.300342454,0.44700310070364224
path,394672.54360022704,4438787.732607489,0.1348302493643334
path,394673.53452439077,4438787.867029592,0.1348302493643334
path,394674.5254485545,4438788.001451695,-0.011079419904830162
path,394675.52538717835,4438787.990372502,0.1348302493643334
path,394676.5163113421,4438788.124794605,0.44700310070364224
path,394677.4180579467,4438788.557059641,0.44700310070364224
path,394678.3198045514,4438788.989324677,0.44700310070364224
path,394679.221551156,4438789.421589713,0.44700310070364224
path,394680.12329776067,4438789.853854748,0.44700310070364224
path,394681.0250443653,4438790.286119784,0.7591759520429511
path,394681.7504478342,4438790.9744436955,0.44700310070364224
path,394682.65219443885,4438791.406708731,0.44700310070364224
path,394683.5539410435,4438791.838973767,0.7591759520429511
path,394684.2793445124,4438792.527297678,0.44700310070364224
path,394685.18109111703,4438792.959562714,0.7591759520429511
path,394685.9064945859,4438793.6478866255,0.44700310070364224
path,394686.80824119056,4438794.080151661,0.1348302493643334
path,394687.7991653543,4438794.214573764,0.1348302493643334
path,394688.790089518,4438794.348995867,0.1348302493643334
path,394689.7810136817,4438794.48341797,-0.011079419904830162
path,394690.7809523056,4438794.472338777,-0.011079419904830162
path,394691.78089092945,4438794.461259584,-0.011079419904830162
path,394692.7808295533,4438794.450180391,0.1348302493643334
path,394693.77175371704,4438794.584602494,0.1348302493643334
path,394694.76267788076,4438794.719024597,-0.17734260197497542
path,394695.74699385196,4438794.542610116,-0.48951545331428425
path,394696.6295546472,4438794.072411815,-0.6354251225834479
path,394696.6295546472,4438794.072411815,-0.6354251225834479
path,394697.23355586,4438794.191720856,-0.42361674838896524
path,394697.83755707275,4438794.311029899,-0.21180837419448262
path,394698.44155828556,4438794.430338941,0.0
