type,x,y,yaw
start,394656.8977067725,4438783.017244835,-0.06579512543570946
goal,394684.6897841293,4438796.364305917,0.0
path,394656.8977067725,4438783.017244835,-0.06579512543570946
path,394657.895543054,4438782.951497171,0.24637772590359935
path,394658.8653452822,4438783.195389848,0.5585505772429082
path,394659.7133694163,4438783.725347457,0.7044602465120718
path,394660.4753306356,4438784.37297011,1.0166330978513807
path,394661.00156257936,4438785.223311183,1.0166330978513807
path,394661.5277945231,4438786.073652256,0.7044602465120718
path,394662.2897557424,4438786.721274909,0.7044602465120718
path,394663.0517169617,4438787.368897561,0.7044602465120718
path,394663.81367818103,4438788.016520213,0.5585505772429082
path,394664.66170231515,4438788.546477823,0.2463777259035994
path,394665.63150454336,4438788.7903705,0.2463777259035994
path,394666.60130677157,4438789.034263177,0.5585505772429082
path,394667.4493309057,4438789.564220786,0.41264090797374464
path,394668.365395841,4438789.965250753,0.7248137593130535
path,394669.1140187528,4438790.628246783,0.7248137593130535
path,394669.86264166463,4438791.291242814,0.41264090797374464
path,394670.77870659996,4438791.69227278,0.41264090797374464
path,394671.6947715353,4438792.093302747,0.10046805663443581
path,394672.6897288639,4438792.193601871,0.41264090797374464
path,394673.6057937992,4438792.594631838,0.7248137593130535
path,394674.354416711,4438793.257627868,1.0369866106523622
path,394674.86323342565,4438794.118502744,0.7248137593130534
path,394675.61185633746,4438794.781498774,0.41264090797374453
path,394676.5279212728,4438795.182528741,0.7248137593130534
path,394677.2765441846,4438795.845524771,0.7248137593130534
path,394678.0251670964,4438796.508520802,0.41264090797374453
path,394678.94123203174,4438796.909550768,0.1004680566344357
path,394679.93618936033,4438797.009849892,-0.045441612634727874
path,394680.9351570679,4438796.964423917,-0.045441612634727874
path,394681.93412477546,4438796.9189979425,-0.35761446397403673
path,394682.8708592982,4438796.568957325,-0.35761446397403673
path,394682.8708592982,4438796.568957325,-0.35761446397403673
path,394683.47716757527,4438796.500740189,-0.23840964264935782
path,394684.08347585227,4438796.432523053,-0.11920482132467891
path,394684.6897841293,4438796.364305917,0.0
