type,x,y,yaw
start,394652.9872678358,4438789.660473172,-0.02603066076899176
goal,394671.8368678037,4438789.348873171,0.0
path,394652.9872678358,4438789.660473172,-0.02603066076899176
path,394653.9869290573,4438789.63444545,0.2861421905703171
path,394654.9462689486,4438789.916698835,0.4320518598394807
path,394655.854377425,4438790.335433829,0.11987900850017186
path,394656.84720053774,4438790.455025913,-0.19229384283913697
path,394657.8287689771,4438790.263914954,-0.5044666941784458
path,394658.70420134434,4438789.780574318,-0.3585570249092822
path,394659.64060551644,4438789.429650927,-0.3585570249092822
path,394660.57700968854,4438789.078727536,-0.046384173569973375
path,394661.57593413565,4438789.032359993,-0.046384173569973375
path,394662.57485858275,4438788.98599245,-0.046384173569973375
path,394663.57378302986,4438788.939624907,0.26578867776933546
path,394664.5386686686,4438789.202295241,0.26578867776933546
path,394665.50355430733,4438789.464965574,-0.046384173569973375
path,394666.50247875444,4438789.418598032,-0.046384173569973375
path,394667.50140320155,4438789.372230489,-0.046384173569973375
path,394668.50032764865,4438789.325862946,0.26578867776933546
path,394669.4652132874,4438789.5885332795,0.41169834703849906
path,394670.3816558109,4438789.9886996215,0.41169834703849906
path,394670.3816558109,4438789.9886996215,0.41169834703849906
path,394670.8667264752,4438789.775424138,0.27446556469233274
path,394671.35179713945,4438789.562148655,0.13723278234616637
path,394671.8368678037,4438789.348873171,0.0
