type,x,y,yaw
start,394665.4677641464,4438789.997577036,-0.02868171118301625
goal,394695.7975669237,4438789.460151428,0.0
path,394665.4677641464,4438789.997577036,-0.02868171118301625
path,394666.4673528543,4438789.968899257,-0.3408545625223251
path,394667.40982219006,4438789.634606644,-0.3408545625223251
path,394668.3522915258,4438789.300314031,-0.028681711183016267
path,394669.35188023373,4438789.271636251,0.28349114015629256
path,394670.311965021,4438789.551345388,0.4294008094254561
path,394671.22118039255,4438789.967671473,0.11722795808614728
path,394672.2143170608,4438790.084631116,-0.19494489325316156
path,394673.19537540665,4438789.890918644,-0.34085456252232516
path,394674.1378447424,4438789.556626031,-0.653027413861634
path,394674.9320927459,4438788.949032327,-0.653027413861634
path,394675.7263407494,4438788.341438623,-0.34085456252232516
path,394676.66881008516,4438788.00714601,-0.028681711183016323
path,394677.6683987931,4438787.978468231,0.2834911401562925
path,394678.62848358037,4438788.258177368,0.4294008094254561
path,394679.5376989519,4438788.674503452,0.11722795808614728
path,394680.5308356201,4438788.791463096,-0.028681711183016295
path,394681.53042432806,4438788.762785316,-0.028681711183016295
path,394682.530013036,4438788.734107537,-0.028681711183016295
path,394683.5296017439,4438788.705429758,-0.028681711183016295
path,394684.52919045184,4438788.676751979,-0.028681711183016295
path,394685.52877915977,4438788.648074199,-0.028681711183016295
path,394686.5283678677,4438788.61939642,-0.028681711183016295
path,394687.5279565756,4438788.590718641,-0.028681711183016295
path,394688.52754528355,4438788.562040862,-0.028681711183016295
path,394689.5271339915,4438788.533363082,-0.028681711183016295
path,394690.5267226994,4438788.504685303,-0.028681711183016295
path,394691.52631140733,4438788.476007524,0.2834911401562925
path,394692.4863961946,4438788.755716661,0.4294008094254561
path,394693.39561156614,4438789.172042745,0.11722795808614728
path,394694.38874823437,4438789.289002389,0.2631376273553109
path,394694.38874823437,4438789.289002389,0.2631376273553109
path,394695.0931575791,4438789.374576909,0.13156881367765544
path,394695.7975669237,4438789.460151428,0.0
