type,timestamp,x,y,yaw,target_waypoint_idx
actual,1745430996.3073149,394656.51852947165,4438783.463423289,0.027129362986414926,0
actual,1745430996.3073766,394656.51852947165,4438783.463423289,0.027129362986414926,0
actual,1745430996.702931,394656.5215003513,4438783.462073809,0.027036686003133876,0
actual,1745430996.7029822,394656.5215003513,4438783.462073809,0.027036686003133876,0
actual,1745430996.7030115,394656.5215003513,4438783.462073809,0.027036686003133876,0
actual,1745430997.4362519,394656.5215354972,4438783.46207616,0.02701856948549828,0
actual,1745430997.4363515,394656.5215354972,4438783.46207616,0.02701856948549828,0
actual,1745430997.6202178,394656.517060205,4438783.4619099535,0.027057577594280333,0
actual,1745430997.7748754,394656.5184966289,4438783.462488525,0.027052393966401852,0
actual,1745430997.7749395,394656.5184966289,4438783.462488525,0.027052393966401852,0
actual,1745430998.112651,394656.5192059043,4438783.462761768,0.02710925679343187,0
actual,1745430998.1127064,394656.5192059043,4438783.462761768,0.02710925679343187,0
actual,1745430998.1127381,394656.5192059043,4438783.462761768,0.02710925679343187,0
actual,1745430998.1725135,394656.5192059043,4438783.462761768,0.027110321444275626,0
actual,1745430998.4361103,394656.5194036442,4438783.46279232,0.027098470658654495,0
actual,1745430998.4361827,394656.5194036442,4438783.46279232,0.027098470658654495,0
actual,1745430998.446475,394656.51849501923,4438783.462761495,0.02708728309814918,0
actual,1745430999.4053652,394656.51719218417,4438783.462165371,0.027092606352367717,0
actual,1745430999.405416,394656.51719218417,4438783.462165371,0.027092606352367717,0
actual,1745431000.1795697,394656.51710680913,4438783.462131325,0.027092606352367717,0
actual,1745431000.1796246,394656.51710680913,4438783.462131325,0.027092606352367717,0
actual,1745431000.443106,394656.5170360656,4438783.462083336,0.027058240819396152,0
actual,1745431000.4431593,394656.5170360656,4438783.462083336,0.027058240819396152,0
actual,1745431000.8177454,394656.5182503847,4438783.461556701,0.02708661987303336,0
actual,1745431000.8178148,394656.5182503847,4438783.461556701,0.02708661987303336,0
actual,1745431001.1632435,394656.51816107775,4438783.462297468,0.027081680591250285,0
actual,1745431001.163304,394656.51816107775,4438783.462297468,0.027081680591250285,0
actual,1745431001.1633375,394656.51816107775,4438783.462297468,0.027081680591250285,0
actual,1745431001.560815,394656.51863122144,4438783.46212657,0.027157986386147543,0
actual,1745431001.5608664,394656.51863122144,4438783.46212657,0.027157986386147543,0
actual,1745431002.4317768,394656.5171196499,4438783.463080434,0.0272045866771757,0
actual,1745431002.4318483,394656.5171196499,4438783.463080434,0.0272045866771757,0
actual,1745431003.8046114,394656.5171196499,4438783.463080434,0.0272045866771757,0
actual,1745431003.8046587,394656.5171196499,4438783.463080434,0.0272045866771757,0
actual,1745431003.990381,394656.51835081016,4438783.461955737,0.0272045866771757,0
actual,1745431005.3463385,394656.51835081016,4438783.461955737,0.027097126755130378,0
actual,1745431005.3463871,394656.51835081016,4438783.461955737,0.027097126755130378,0
actual,1745431006.0321567,394656.5198324076,4438783.463267898,0.02712163117782852,0
actual,1745431006.0322626,394656.5198324076,4438783.463267898,0.02712163117782852,0
actual,1745431008.9031897,394656.5190163791,4438783.462433176,0.02715384995582034,0
actual,1745431008.9032805,394656.5190163791,4438783.462433176,0.02715384995582034,0
actual,1745431009.3267684,394656.5190806062,4438783.4639447555,0.027151598481085247,0
actual,1745431009.326826,394656.5190806062,4438783.4639447555,0.027151598481085247,0
actual,1745431009.428618,394656.5190924092,4438783.46397762,0.027094997453443112,0
actual,1745431011.331396,394656.51916255424,4438783.463636088,0.027072360533044605,0
actual,1745431011.331472,394656.51916255424,4438783.463636088,0.027072360533044605,0
actual,1745431015.9705656,394656.5187380815,4438783.46307185,0.027046128234387137,0
actual,1745431015.970643,394656.5187380815,4438783.46307185,0.027046128234387137,0
actual,1745431017.1675773,394656.5187380815,4438783.46307185,0.027130689436646316,0
actual,1745431017.167646,394656.5187380815,4438783.46307185,0.027130689436646316,0
actual,1745431017.5660481,394656.5188518747,4438783.465063521,0.027086480246693308,0
actual,1745431017.5660975,394656.5188518747,4438783.465063521,0.027086480246693308,0
actual,1745431017.566178,394656.5188518747,4438783.465063521,0.027086480246693308,0
actual,1745431017.625033,394656.5171075445,4438783.462870193,0.02714213879653951,0
actual,1745431017.8580563,394656.5179358605,4438783.464666507,0.02714213879653951,0
actual,1745431017.8581288,394656.5179358605,4438783.464666507,0.02714213879653951,0
actual,1745431017.874296,394656.5188457336,4438783.462364576,0.027158911410650997,0
actual,1745431018.1722069,394656.5188457336,4438783.462364576,0.027158911410650997,0
actual,1745431018.172257,394656.5188457336,4438783.462364576,0.027158911410650997,0
actual,1745431018.172287,394656.5188457336,4438783.462364576,0.027158911410650997,0
actual,1745431021.2157586,394656.51843367115,4438783.462484764,0.02713868304462036,0
actual,1745431021.2158442,394656.51843367115,4438783.462484764,0.02713868304462036,0
actual,1745431021.5990663,394656.51843367115,4438783.462484764,0.027143063821042965,0
actual,1745431021.5991144,394656.51843367115,4438783.462484764,0.027143063821042965,0
actual,1745431021.599144,394656.51843367115,4438783.462484764,0.027143063821042965,0
