type,timestamp,x,y,yaw,target_waypoint_idx
actual,1745427867.9766896,394655.5395170039,4438783.447995758,0.002636668900987908,0
actual,1745427867.9768002,394655.5395170039,4438783.447995758,0.002636668900987908,0
actual,1745427867.9768443,394655.5395170039,4438783.447995758,0.002636668900987908,0
actual,1745427869.3890357,394655.5382106153,4438783.447966497,0.002611222000493839,0
actual,1745427869.389086,394655.5382106153,4438783.447966497,0.002611222000493839,0
actual,1745427870.6992393,394655.5382106153,4438783.447966497,0.0026128277034055884,0
actual,1745427870.6993349,394655.5382106153,4438783.447966497,0.0026128277034055884,0
actual,1745427870.8427463,394655.5382106153,4438783.447966497,0.0026128277034055884,0
actual,1745427871.660707,394655.53814413043,4438783.447970895,0.0026871263696629085,0
actual,1745427871.6607764,394655.53814413043,4438783.447970895,0.0026871263696629085,0
actual,1745427871.8829465,394655.54138667777,4438783.446914409,0.0026903203221941793,0
actual,1745427871.883053,394655.54138667777,4438783.446914409,0.0026903203221941793,0
actual,1745427872.2150471,394655.54139537323,4438783.446899429,0.0026297399438573745,0
actual,1745427872.2151234,394655.54139537323,4438783.446899429,0.0026297399438573745,0
actual,1745427872.2151597,394655.54139537323,4438783.446899429,0.0026297399438573745,0
actual,1745427872.6285756,394655.53890355525,4438783.446328568,0.002618814182739944,0
actual,1745427872.6287036,394655.53890355525,4438783.446328568,0.002618814182739944,0
actual,1745427872.8455477,394655.53890355525,4438783.446328568,0.002618814182739944,0
actual,1745427872.8456297,394655.53890355525,4438783.446328568,0.002618814182739944,0
actual,1745427873.1693268,394655.5411360899,4438783.447612178,0.0027174950986475765,0
actual,1745427873.169405,394655.5411360899,4438783.447612178,0.0027174950986475765,0
actual,1745427873.169437,394655.5411360899,4438783.447612178,0.0027174950986475765,0
actual,1745427874.46819,394655.5411360899,4438783.447612178,0.002657438319086536,0
actual,1745427874.4682465,394655.5411360899,4438783.447612178,0.002657438319086536,0
actual,1745427875.8723135,394655.54217107384,4438783.447572492,0.0026643672762170696,0
actual,1745427875.8723755,394655.54217107384,4438783.447572492,0.0026643672762170696,0
actual,1745427876.6071582,394655.5421457547,4438783.447585138,0.0026981743038281664,0
actual,1745427876.6072114,394655.5421457547,4438783.447585138,0.0026981743038281664,0
actual,1745427877.3343468,394655.5421457547,4438783.447585138,0.0026981743038281664,0
actual,1745427877.3343968,394655.5421457547,4438783.447585138,0.0026981743038281664,0
actual,1745427878.8464308,394655.54102489364,4438783.4474174455,0.0026968478535965273,0
actual,1745427878.8464887,394655.54102489364,4438783.4474174455,0.0026968478535965273,0
actual,1745427878.9505246,394655.54102489364,4438783.4474174455,0.0026691494783673657,0
actual,1745427880.20129,394655.54852600157,4438783.448176343,0.002548774119857403,0
actual,1745427880.2013419,394655.54852600157,4438783.448176343,0.002548774119857403,0
actual,1745427880.9557273,394655.54743700486,4438783.448488991,0.0026387982026751734,0
actual,1745427880.9557772,394655.54743700486,4438783.448488991,0.0026387982026751734,0
actual,1745427882.5795557,394655.54808592785,4438783.4471979635,0.0026387982026751734,0
actual,1745427882.5797224,394655.54808592785,4438783.4471979635,0.0026387982026751734,0
actual,1745427883.0004163,394655.5460693542,4438783.449047761,0.0026397232271788756,0
actual,1745427883.000536,394655.5460693542,4438783.449047761,0.0026397232271788756,0
actual,1745427883.2709942,394655.5464823991,4438783.448236926,0.0026185523833520616,0
actual,1745427883.2710435,394655.5464823991,4438783.448236926,0.0026185523833520616,0
actual,1745427884.0044847,394655.54644545616,4438783.447805093,0.0026185523833520616,0
actual,1745427884.0045757,394655.54644545616,4438783.447805093,0.0026185523833520616,0
actual,1745427884.622817,394655.54613489157,4438783.44858367,0.0026361278489196675,0
actual,1745427884.6228695,394655.54613489157,4438783.44858367,0.0026361278489196675,0
actual,1745427884.8536518,394655.5460674423,4438783.448578923,0.002631607446157006,0
actual,1745427884.8537009,394655.5460674423,4438783.448578923,0.002631607446157006,0
actual,1745427884.9375234,394655.5460674423,4438783.448578923,0.002675816636110017,0
actual,1745427885.1735623,394655.5460674423,4438783.448578923,0.0026805988382605605,0
actual,1745427885.173659,394655.5460674423,4438783.448578923,0.0026805988382605605,0
actual,1745427885.2891757,394655.5457869021,4438783.447156568,0.0026222873879513248,0
actual,1745427885.521734,394655.5457869021,4438783.447156568,0.0026222873879513248,0
actual,1745427885.52179,394655.5457869021,4438783.447156568,0.0026222873879513248,0
actual,1745427885.5289493,394655.5457869021,4438783.447156568,0.0027201479991106063,0
actual,1745427885.7728565,394655.5471445076,4438783.448405001,0.0026754152103820794,0
actual,1745427885.772906,394655.5471445076,4438783.448405001,0.0026754152103820794,0
actual,1745427885.8402927,394655.5471445076,4438783.448405001,0.0026754152103820794,0
actual,1745427886.2143195,394655.5468898058,4438783.447709475,0.0026754152103820794,0
actual,1745427886.214377,394655.5468898058,4438783.447709475,0.0026754152103820794,0
actual,1745427886.21441,394655.5468898058,4438783.447709475,0.0026754152103820794,0
actual,1745427886.8262467,394655.5468898058,4438783.447709475,0.0026453257340777695,0
actual,1745427886.8263147,394655.5468898058,4438783.447709475,0.0026453257340777695,0
