type,x,y,yaw
start,394646.834436223,4438783.294879978,-0.07183996858023674
goal,394670.9832982911,4438783.143728894,0.0
path,394646.834436223,4438783.294879978,-0.07183996858023674
path,394647.8318568421,4438783.223101787,-0.38401281991954556
path,394648.7590255676,4438782.84845775,-0.38401281991954556
path,394649.68619429314,4438782.473813713,-0.07183996858023672
path,394650.6836149122,4438782.402035522,-0.07183996858023672
path,394651.6810355313,4438782.330257332,-0.07183996858023672
path,394652.67845615034,4438782.258479142,-0.07183996858023672
path,394653.6758767694,4438782.186700951,0.2403328827590721
path,394654.64713556337,4438782.424726906,-0.07183996858023672
path,394655.64455618244,4438782.352948716,-0.07183996858023672
path,394656.6419768015,4438782.281170526,-0.07183996858023672
path,394657.6393974206,4438782.209392335,0.2403328827590721
path,394658.6106562145,4438782.44741829,-0.07183996858023672
path,394659.6080768336,4438782.3756401,-0.07183996858023672
path,394660.60549745266,4438782.30386191,0.2403328827590721
path,394661.5767562466,4438782.5418878645,0.2403328827590721
path,394662.5480150406,4438782.779913819,0.2403328827590721
path,394663.51927383454,4438783.017939774,-0.07183996858023672
path,394664.5166944536,4438782.946161584,-0.07183996858023672
path,394665.51411507267,4438782.874383394,-0.07183996858023672
path,394666.51153569174,4438782.802605203,-0.07183996858023672
path,394667.5089563108,4438782.730827013,-0.07183996858023672
path,394668.5063769299,4438782.659048823,-0.07183996858023672
path,394669.50379754894,4438782.587270632,-0.38401281991954556
path,394669.50379754894,4438782.587270632,-0.38401281991954556
path,394669.996964463,4438782.77275672,-0.2560085466130304
path,394670.49013137707,4438782.958242807,-0.1280042733065152
path,394670.9832982911,4438783.143728894,0.0
