type,x,y,yaw
start,394647.5626417047,4438783.372746564,-0.01872335116332694
goal,394675.7827336596,4438783.077062452,1.5707963267948966
path,394647.5626417047,4438783.372746564,-0.01872335116332694
path,394648.56246642786,4438783.354024307,-0.3308962025026358
path,394649.50821798336,4438783.029133563,-0.018723351163326962
path,394650.5080427065,4438783.010411305,-0.018723351163326962
path,394651.5078674297,4438782.991689048,-0.018723351163326962
path,394652.50769215287,4438782.97296679,-0.018723351163326962
path,394653.50751687604,4438782.954244533,-0.018723351163326962
path,394654.5073415992,4438782.935522275,-0.018723351163326962
path,394655.5071663224,4438782.9168000175,-0.018723351163326962
path,394656.50699104555,4438782.89807776,-0.018723351163326962
path,394657.5068157687,4438782.879355502,-0.018723351163326962
path,394658.5066404919,4438782.860633245,-0.018723351163326962
path,394659.50646521506,4438782.841910987,-0.018723351163326962
path,394660.50628993823,4438782.82318873,-0.018723351163326962
path,394661.5061146614,4438782.804466472,-0.018723351163326962
path,394662.5059393846,4438782.785744214,-0.018723351163326962
path,394663.50576410774,4438782.767021957,-0.018723351163326962
path,394664.5055888309,4438782.748299699,-0.018723351163326962
path,394665.5054135541,4438782.729577442,-0.018723351163326962
path,394666.50523827726,4438782.710855184,-0.018723351163326962
path,394667.5050630004,4438782.692132927,-0.018723351163326962
path,394668.5048877236,4438782.673410669,-0.018723351163326962
path,394669.50471244677,4438782.654688411,-0.018723351163326962
path,394670.50453716994,4438782.635966154,-0.018723351163326962
path,394671.5043618931,4438782.617243896,-0.018723351163326962
path,394672.5041866163,4438782.598521639,-0.018723351163326962
path,394673.50401133945,4438782.579799381,-0.018723351163326962
path,394674.5038360626,4438782.5610771235,0.29344950017598187
path,394674.5038360626,4438782.5610771235,0.29344950017598187
path,394675.1432848611,4438782.819069788,0.9321229134854392
path,394675.7827336596,4438783.077062452,1.5707963267948966
