type,x,y,yaw
start,394656.6225438136,4438782.94943799,0.02960649134047779
goal,394684.6897841293,4438796.364305917,0.0
path,394656.6225438136,4438782.94943799,0.02960649134047779
path,394657.6221055735,4438782.979040156,0.17551616060964137
path,394658.6067421134,4438783.153656548,0.4876890119489502
path,394659.4901602258,4438783.62224212,0.4876890119489502
path,394660.3735783381,4438784.090827692,0.4876890119489502
path,394661.2569964505,4438784.5594132645,0.17551616060964137
path,394662.2416329904,4438784.734029656,0.4876890119489502
path,394663.1250511028,4438785.2026152285,0.17551616060964137
path,394664.1096876427,4438785.37723162,0.4876890119489502
path,394664.9931057551,4438785.845817192,0.4876890119489502
path,394665.8765238674,4438786.314402765,0.4876890119489502
path,394666.7599419798,4438786.782988337,0.17551616060964137
path,394667.7445785197,4438786.957604729,0.029606491340477797
path,394668.7441402796,4438786.987206895,-0.11630317792868577
path,394669.7373846851,4438786.871165734,0.19586967341062306
path,394670.71826347004,4438787.065785387,0.19586967341062306
path,394671.699142255,4438787.260405039,0.19586967341062306
path,394672.68002103997,4438787.455024692,0.5080425247499318
path,394673.5537194698,4438787.941492629,0.195869673410623
path,394674.5345982548,4438788.136112282,0.5080425247499318
path,394675.4082966846,4438788.622580219,0.8202153760892407
path,394676.09036040475,4438789.353872966,0.6743057068200771
path,394676.87150102964,4438789.978228093,0.36213285548076823
path,394677.80664437514,4438790.332497656,0.6743057068200771
path,394678.58778500004,4438790.956852783,0.6743057068200771
path,394679.36892562493,4438791.581207911,0.6743057068200771
path,394680.15006624983,4438792.205563038,0.5283960375509135
path,394681.01368306665,4438792.709711819,0.5283960375509135
path,394681.87729988346,4438793.2138606,0.6743057068200771
path,394682.65844050836,4438793.838215727,0.5283960375509135
path,394683.5220573252,4438794.342364509,0.5283960375509135
path,394684.385674142,4438794.84651329,0.6743057068200771
path,394684.385674142,4438794.84651329,0.6743057068200771
path,394684.4870441378,4438795.352444165,0.4495371378800514
path,394684.5884141335,4438795.858375042,0.22476856894002573
path,394684.6897841293,4438796.364305917,0.0
