type,timestamp,x,y,yaw,target_waypoint_idx
actual,1746045671.7231965,394648.99524047936,4438782.840818439,0.01161218165900135,0
actual,1746045671.7232482,394648.99524047936,4438782.840818439,0.01161218165900135,0
actual,1746045673.202366,394648.99524047936,4438782.840818439,0.01161218165900135,0
actual,1746045673.2024128,394648.99524047936,4438782.840818439,0.01161218165900135,0
actual,1746045675.1553216,394648.993223899,4438782.840312529,0.011631362827480705,0
actual,1746045675.155435,394648.993223899,4438782.840312529,0.011631362827480705,0
actual,1746045675.9041557,394648.993223899,4438782.840312529,0.011637349306815061,0
actual,1746045675.9042058,394648.993223899,4438782.840312529,0.011637349306815061,0
actual,1746045676.0043428,394648.9920198752,4438782.837475675,0.011619372415519517,0
actual,1746045676.1043713,394648.9919165032,4438782.837470993,0.011638413957658817,0
actual,1746045676.204361,394648.9918265766,4438782.837562262,0.011615777037260558,0
actual,1746045676.3044696,394648.9919972503,4438782.8374767415,0.011669044486031368,0
actual,1746045676.4043643,394648.9916757287,4438782.837432135,0.01167344271574645,0
actual,1746045676.5043764,394648.9914884076,4438782.837575682,0.01164214896225808,0
actual,1746045676.6043808,394648.99147767154,4438782.837546532,0.011619896014295281,0
actual,1746045676.7043521,394648.99151080195,4438782.83733355,0.011705260068010087,0
actual,1746045676.8043435,394648.99155882467,4438782.837295209,0.01168382742479564,0
actual,1746045676.9043882,394648.9911803935,4438782.839249824,0.011702188288526644,0
actual,1746045677.0186012,394648.99075524614,4438782.839310081,0.01169127998070169,0
actual,1746045677.1045523,394648.99030519347,4438782.839436421,0.01163055997602483,0
actual,1746045677.2227979,394648.9899564367,4438782.839507951,0.01161698131444437,0
actual,1746045677.3063622,394648.991070372,4438782.838234777,0.011634015727943736,0
actual,1746045677.43358,394648.99111082446,4438782.838199884,0.011593942968317925,0
actual,1746045677.5050032,394648.99114592886,4438782.838153727,0.0115625095884895,0
actual,1746045677.6044664,394648.99108289357,4438782.838068345,0.011592599064794058,0
actual,1746045677.7044268,394648.9909976437,4438782.837959695,0.011618569564063643,0
actual,1746045677.8043938,394648.9908847496,4438782.836948226,0.011625236721806294,0
actual,1746045677.904487,394648.99082878255,4438782.836807488,0.01162923352579344,0
actual,1746045678.0043807,394648.99073028105,4438782.836645256,0.01164546508783693,0
actual,1746045678.104369,394648.99062149803,4438782.836489946,0.011645203288449047,0
actual,1746045678.204347,394648.9905026987,4438782.836322241,0.011604990902483183,0
actual,1746045678.3043625,394648.9910223218,4438782.838799396,0.011602460175067731,0
actual,1746045678.4043536,394648.99090287334,4438782.838900004,0.011627488196541387,0
actual,1746045678.5043645,394648.9907794035,4438782.839041737,0.011591272614562418,0
actual,1746045678.6043584,394648.99069127685,4438782.839096731,0.01163122320114065,0
actual,1746045678.704303,394648.9907273097,4438782.839261139,0.01158954473860309,0
actual,1746045678.80434,394648.9915402774,4438782.838116458,0.01162708677081345,0
actual,1746045678.9043467,394648.99174853653,4438782.838090666,0.011568513521116331,0
actual,1746045679.0043635,394648.991955159,4438782.838039202,0.011561444937645991,0
actual,1746045679.1043406,394648.9921519775,4438782.838040831,0.011543345873302621,0
actual,1746045679.204362,394648.99230405316,4438782.8379994165,0.01153788299274403,0
actual,1746045679.304355,394648.9924565909,4438782.837990405,0.011518440024876793,0
actual,1746045679.404358,394648.9916309776,4438782.839057349,0.011620437066363275,0
actual,1746045679.5043519,394648.9915978663,4438782.839104782,0.011618168138335706,0
actual,1746045679.6043422,394648.9915434709,4438782.839167655,0.011607521629898634,0
