type,timestamp,x,y,yaw
actual,1745085977.9490855,394656.4728020044,4438782.874584438,0.018251449040172885
actual,1745085978.1034772,394656.47522052686,4438782.874536485,0.018280334239293382
actual,1745085978.1035252,394656.47522052686,4438782.874536485,0.018280334239293382
actual,1745085978.2434118,394656.4761230882,4438782.874672097,0.018267959854896734
actual,1745085978.3654444,394656.4761230882,4438782.874672097,0.01820151517027315
actual,1745085978.4460568,394656.4761230882,4438782.874672097,0.018212964530166346
actual,1745085978.508563,394656.4746968561,4438782.874503971,0.018316427648224522
actual,1745085978.6385918,394656.4744044246,4438782.874361789,0.018420553991398518
actual,1745085978.7309527,394656.4744044246,4438782.874361789,0.01843280620274759
actual,1745085978.808409,394656.4735013323,4438782.874603814,0.018354632905550703
actual,1745085978.9029973,394656.4735013323,4438782.874603814,0.018354632905550703
actual,1745085979.0224955,394656.47595480806,4438782.87280449,0.01839112774021003
actual,1745085979.1234062,394656.4759243142,4438782.872815303,0.018447309888831503
actual,1745085979.2662313,394656.47544681473,4438782.872855802,0.01842613904500494
actual,1745085979.4134452,394656.47544681473,4438782.872855802,0.01842308471881397
actual,1745085979.413491,394656.47544681473,4438782.872855802,0.01842308471881397
actual,1745085979.501596,394656.4767665991,4438782.87287921,0.018371824398682846
actual,1745085979.6015608,394656.47663613287,4438782.872906113,0.018385525233311134
actual,1745085979.701649,394656.47633201425,4438782.872975529,0.01839245419044142
actual,1745085979.8015926,394656.4762279086,4438782.873121986,0.018359973613061714
actual,1745085979.9016197,394656.4764246206,4438782.87416808,0.018400447798415463
actual,1745085980.0015836,394656.4763408906,4438782.87443538,0.018343061372609926
actual,1745085980.101558,394656.4760259782,4438782.874613756,0.01838261053346022
actual,1745085980.2016065,394656.47558232455,4438782.874850595,0.01838500163453537
actual,1745085980.3015869,394656.4751297273,4438782.875143424,0.01836302793925293
actual,1745085980.4015567,394656.47583192104,4438782.874630209,0.018301243283732314
actual,1745085980.501567,394656.47574753826,4438782.87470507,0.01828127671708931
actual,1745085980.6071858,394656.4756261904,4438782.874772185,0.018307631188794606
actual,1745085980.7093704,394656.4753392439,4438782.87495181,0.018289532124451235
actual,1745085980.8247294,394656.4751273278,4438782.875081033,0.018308835465978418
actual,1745085980.9031909,394656.4747979529,4438782.875224617,0.01835131677997185
actual,1745085981.00157,394656.47586072,4438782.8749005245,0.018360898637565414
actual,1745085981.1015713,394656.47576208884,4438782.875037051,0.018357966484422027
actual,1745085981.2015111,394656.47560069896,4438782.875203352,0.018357303259306207
actual,1745085981.301572,394656.4754004782,4438782.875403994,0.018359432560993722
actual,1745085981.40159,394656.47518110176,4438782.875616887,0.01834784357476047
actual,1745085981.5015736,394656.4752237206,4438782.874808846,0.01830429760992328
actual,1745085981.6015654,394656.4750793526,4438782.874929169,0.018315362997380766
actual,1745085981.7017477,394656.4749054333,4438782.875076524,0.018311767619121806
actual,1745085981.801629,394656.4746747607,4438782.875253611,0.01832267592694676
actual,1745085981.9016254,394656.474480229,4438782.875474754,0.01835011250278804
actual,1745085982.001605,394656.4762648236,4438782.875361788,0.01832693453032154
actual,1745085982.1016366,394656.47620788374,4438782.875507149,0.018386205911719182
actual,1745085982.2016554,394656.47612129623,4438782.875725948,0.018347721401712893
actual,1745085982.3016374,394656.4759458633,4438782.875917944,0.018393920267013114
actual,1745085982.401564,394656.47650055727,4438782.875271428,0.018308573666590534
actual,1745085982.5016458,394656.4764926012,4438782.875351583,0.01831389692080907
actual,1745085982.601515,394656.47646923637,4438782.875476242,0.018317893724796218
actual,1745085982.7016532,394656.4764046225,4438782.875641708,0.018320546625259247
actual,1745085982.8016043,394656.4762358854,4438782.875779182,0.01832241412755888
actual,1745085982.9015806,394656.4760442034,4438782.875975028,0.018331210586989045
actual,1745085983.0016122,394656.4767869384,4438782.875663882,0.01833333988867631
actual,1745085983.1016192,394656.47673852753,4438782.875757999,0.01831335586874108
actual,1745085983.2015626,394656.47659001994,4438782.875859403,0.018333200262336254
actual,1745085983.3016608,394656.4763763929,4438782.876012579,0.018331332760036623
actual,1745085983.4015803,394656.47503722995,4438782.874856566,0.01833918674167061
actual,1745085983.5015817,394656.47481249756,4438782.874842282,0.018343462798337866
actual,1745085983.601583,394656.4745971067,4438782.874903713,0.01832255375389918
actual,1745085983.701579,394656.47435417544,4438782.874943377,0.01834637749818878
actual,1745085983.8015928,394656.4740331539,4438782.875016665,0.018363952963756383
actual,1745085983.9015822,394656.4752019115,4438782.874286086,0.01834265994688199
actual,1745085984.0015585,394656.47502746404,4438782.874334292,0.01837341264830212
actual,1745085984.1015623,394656.4746966445,4438782.87438271,0.01840165207559952
actual,1745085984.2015586,394656.47417189,4438782.874589193,0.018402577100102974
actual,1745085984.3016157,394656.473499208,4438782.874887376,0.018371824398682846
actual,1745085984.401566,394656.4744537979,4438782.874278401,0.018331210586989045
actual,1745085984.501573,394656.47445411276,4438782.874371642,0.018319883400143427
actual,1745085984.601544,394656.47478712193,4438782.874539709,0.01832241412755888
actual,1745085984.7016094,394656.4755070463,4438782.874665695,0.018361160436953298
actual,1745085984.801557,394656.47630643693,4438782.874813063,0.0183446496222292
actual,1745085984.901495,394656.4750505016,4438782.874578974,0.0183876545349984
actual,1745085985.0015616,394656.47454450384,4438782.874690853,0.018358908962218205
actual,1745085985.1015756,394656.4739017772,4438782.874727003,0.01842147901590222
actual,1745085985.2015657,394656.4732471836,4438782.87491051,0.018358367910149966
actual,1745085985.3016026,394656.47259047057,4438782.875018678,0.01844465698836847
actual,1745085985.4016066,394656.4756606615,4438782.874028707,0.01833173418576456
actual,1745085985.5016224,394656.47551118146,4438782.874022009,0.018343724597725746
actual,1745085985.601569,394656.47533823334,4438782.874097329,0.018306042939175083
actual,1745085985.701548,394656.475134798,4438782.87419073,0.018305641513447147
actual,1745085985.8016043,394656.47486766824,4438782.87424789,0.018331995985152442
actual,1745085985.9016206,394656.4750203392,4438782.87486928,0.018292062851866686
actual,1745085986.0015676,394656.4746187915,4438782.875019795,0.018251571213220463
actual,1745085986.1015804,394656.47396027064,4438782.875153688,0.018239319001871392
actual,1745085986.201612,394656.473120886,4438782.875229356,0.01828579711985197
actual,1745085986.301644,394656.4726805459,4438782.875342021,0.018307107590018842
actual,1745085986.4015691,394656.4727278984,4438782.874347358,0.018324019830470627
actual,1745085986.5016575,394656.4738679524,4438782.874320038,0.01831335586874108
actual,1745085986.6015606,394656.47524903173,4438782.874383834,0.018314158720196955
actual,1745085986.7015655,394656.4765047722,4438782.874447732,0.01827075238169982
actual,1745085986.8015833,394656.47754430457,4438782.87437401,0.018291382173458392
actual,1745085986.90158,394656.4782096214,4438782.874471089,0.018262758773725775
actual,1745085987.001629,394656.4773927885,4438782.87560177,0.01827155523315569
actual,1745085987.1016178,394656.4760389288,4438782.87569,0.018284732469008465
actual,1745085987.201659,394656.47418875893,4438782.875794209,0.018360636838177534
actual,1745085987.3016405,394656.47219651734,4438782.875982565,0.01834718034964465
actual,1745085987.4015617,394656.47824260424,4438782.8730873475,0.01834519067429744
actual,1745085987.5015676,394656.4776445943,4438782.8727738,0.018398318496728197
actual,1745085987.6015656,394656.4773959148,4438782.872462708,0.018377147652901382
actual,1745085987.7016127,394656.47759092174,4438782.872124529,0.018429874049604198
actual,1745085987.8016462,394656.4781392757,4438782.871791301,0.01852134675570119
actual,1745085987.901608,394656.47535135807,4438782.873904024,0.01856929095025346
actual,1745085988.0015037,394656.4753921322,4438782.87395912,0.018515220650026778
actual,1745085988.1015902,394656.4752357275,4438782.873998441,0.018552919761869915
actual,1745085988.2015584,394656.47462614806,4438782.87400809,0.0185515758583458
