type,x,y,yaw
start,394657.308325966,4438789.248209805,-0.2450776674884721
goal,394671.8368678037,4438789.348873171,1.5707963267948966
path,394657.308325966,4438789.248209805,-0.2450776674884721
path,394658.2784444493,4438789.005578133,-0.09916799821930852
path,394659.27353133174,4438788.906572596,0.2130048531200003
path,394660.2509314406,4438789.117970389,0.5251777044593091
path,394661.1161663008,4438789.619337158,0.21300485312000028
path,394662.09356640966,4438789.830734951,-0.09916799821930855
path,394663.0886532921,4438789.731729414,-0.24507766748847212
path,394664.0587717754,4438789.489097742,-0.3909873367576357
path,394664.9833050105,4438789.107996316,-0.07881448541832686
path,394665.98020075634,4438789.0292634005,0.23335836592098197
path,394666.95309603005,4438789.26050956,-0.07881448541832686
path,394667.9499917759,4438789.181776645,-0.3909873367576357
path,394668.874525011,4438788.800675218,-0.3909873367576357
path,394669.7990582461,4438788.419573791,-0.07881448541832686
path,394670.79595399194,4438788.340840876,0.23335836592098197
path,394670.79595399194,4438788.340840876,0.23335836592098197
path,394671.3164108978,4438788.844857024,0.9020773463579392
path,394671.8368678037,4438789.348873171,1.5707963267948966
