type,timestamp,x,y,yaw,target_waypoint_idx
actual,1745693536.1482642,394647.5626417047,4438783.372746564,-0.018723752589055127,0
actual,1745693536.1483233,394647.5626417047,4438783.372746564,-0.018723752589055127,0
actual,1745693536.7567918,394647.5639651585,4438783.372679854,-0.018783146143500348,0
actual,1745693536.7568562,394647.5639651585,4438783.372679854,-0.018783146143500348,0
actual,1745693538.574122,394647.5639651585,4438783.372679854,-0.018727749393042024,0
actual,1745693538.5741804,394647.5639651585,4438783.372679854,-0.018727749393042024,0
actual,1745693540.2233686,394647.5637440812,4438783.370008528,-0.018741991279738305,0
actual,1745693540.223414,394647.5637440812,4438783.370008528,-0.018741991279738305,0
actual,1745693541.5136058,394647.5637440812,4438783.370008528,-0.01877354683261431,0
actual,1745693541.513676,394647.5637440812,4438783.370008528,-0.01877354683261431,0
actual,1745693543.8287158,394647.56331790343,4438783.3691779645,-0.01864105888909558,0
actual,1745693543.8287716,394647.56331790343,4438783.3691779645,-0.01864105888909558,0
actual,1745693544.0565896,394647.5632565662,4438783.368817486,-0.018719633612020403,0
actual,1745693544.0566523,394647.5632565662,4438783.368817486,-0.018719633612020403,0
actual,1745693544.1770494,394647.5632565662,4438783.368817486,-0.018711640004046112,0
actual,1745693544.410954,394647.5623928159,4438783.372382647,-0.018712163602821876,0
actual,1745693544.411024,394647.5623928159,4438783.372382647,-0.018712163602821876,0
actual,1745693544.4881017,394647.5623928159,4438783.372382647,-0.018712163602821876,0
actual,1745693545.7724385,394647.56275617384,4438783.372083179,-0.018751974563059805,0
actual,1745693545.772484,394647.56275617384,4438783.372083179,-0.018751974563059805,0
actual,1745693548.4217775,394647.5624497843,4438783.3723197,-0.01882082780205101,0
actual,1745693548.4218376,394647.5624497843,4438783.3723197,-0.01882082780205101,0
actual,1745693548.9978654,394647.5624497843,4438783.3723197,-0.018667029388365165,0
actual,1745693548.9979203,394647.5624497843,4438783.3723197,-0.018667029388365165,0
actual,1745693550.850624,394647.56335715705,4438783.373034099,-0.018776880411485633,0
actual,1745693550.8506715,394647.56335715705,4438783.373034099,-0.018776880411485633,0
actual,1745693551.1606152,394647.5629821024,4438783.3728315625,-0.018732269795804685,0
actual,1745693551.1606815,394647.5629821024,4438783.3728315625,-0.018732269795804685,0
actual,1745693551.1607094,394647.5629821024,4438783.3728315625,-0.018732269795804685,0
actual,1745693551.250794,394647.5629414729,4438783.3730389895,-0.01878754437321543,0
actual,1745693551.350815,394647.5630648166,4438783.372854682,-0.018798330507992806,0
actual,1745693551.450837,394647.5632501247,4438783.372669624,-0.018795660154237052,0
actual,1745693551.5508316,394647.56337966444,4438783.3725069435,-0.018799395158836562,0
actual,1745693551.6508105,394647.5634563344,4438783.372148667,-0.018718568961176647,0
actual,1745693551.7507856,394647.5623841415,4438783.373860456,-0.01873200799641705,0
actual,1745693551.8508356,394647.5622453483,4438783.373807769,-0.01869991139147281,0
actual,1745693551.950863,394647.56222589867,4438783.373751469,-0.018697380664057357,0
actual,1745693552.050805,394647.5622345945,4438783.373555849,-0.01864905249706962,0
actual,1745693552.1508284,394647.5621936044,4438783.373462263,-0.018674883369999153,0
actual,1745693552.2508726,394647.5628184665,4438783.374571465,-0.01876077102248972,0
actual,1745693552.3644614,394647.56283661013,4438783.374486297,-0.018727208340974032,0
actual,1745693552.4508429,394647.56283603073,4438783.374440927,-0.018717225057652533,0
actual,1745693552.5629158,394647.56284716073,4438783.374401533,-0.01870830642517479,0
actual,1745693552.6509013,394647.56316213706,4438783.373631528,-0.01877595538698218,0
actual,1745693552.750832,394647.5631982024,4438783.373445146,-0.01875824029507452,0
actual,1745693552.8508222,394647.5632398027,4438783.373284175,-0.018759845997986267,0
actual,1745693552.950866,394647.56332735065,4438783.373078072,-0.01875371989231186,0
actual,1745693553.050814,394647.56344761583,4438783.372846536,-0.018742130906078607,0
actual,1745693553.1508086,394647.563572084,4438783.372605752,-0.018725742264402337,0
actual,1745693553.2508395,394647.5635815435,4438783.372206831,-0.018719232186292466,0
actual,1745693553.3508098,394647.56359314173,4438783.372013296,-0.01868086984933351,0
actual,1745693553.4508398,394647.5635678898,4438783.371801943,-0.018638929587408065,0
actual,1745693553.5508392,394647.56356865895,4438783.371542274,-0.01861709551846568,0
actual,1745693553.6508095,394647.56440380553,4438783.373738169,-0.018758502094462153,0
actual,1745693553.750817,394647.56447172316,4438783.373720166,-0.018751049538556105,0
actual,1745693553.8508053,394647.5645921324,4438783.37359737,-0.018709912128086783,0
actual,1745693553.950838,394647.56471156585,4438783.373597884,-0.018732409422144988,0
actual,1745693554.050857,394647.56479856046,4438783.373550965,-0.01870430962118789,0
actual,1745693554.1508112,394647.56518284034,4438783.3737137215,-0.018737069451247704,0
actual,1745693554.2508075,394647.56525633385,4438783.373650614,-0.018739059126594917,0
actual,1745693554.3508217,394647.56535456155,4438783.373575008,-0.018739338379275276,0
actual,1745693554.4508183,394647.56541738135,4438783.373450869,-0.018742933757534483,0
actual,1745693554.5508578,394647.5654718469,4438783.373311378,-0.018754644916815312,0
actual,1745693554.6508124,394647.5643835708,4438783.374627043,-0.018792989800481545,0
actual,1745693554.7508066,394647.5643430003,4438783.374482541,-0.01873333444664844,0
actual,1745693554.8508193,394647.5643402137,4438783.374369654,-0.018742654504854125,0
actual,1745693554.9508069,394647.56433150324,4438783.374348575,-0.01875691384484288,0
actual,1745693555.0508516,394647.564299011,4438783.374219465,-0.018745185232269576,0
actual,1745693555.1508074,394647.5642889147,4438783.373990667,-0.01873108297191335,0
actual,1745693555.2508042,394647.5632963489,4438783.374948979,-0.01873134477130123,0
actual,1745693555.3508139,394647.56325137254,4438783.374881948,-0.01874345735631,0
actual,1745693555.4508057,394647.56315081456,4438783.374697712,-0.01871497358291744,0
actual,1745693555.550811,394647.5630580757,4438783.374560339,-0.018650780373029197,0
actual,1745693555.650802,394647.56303894916,4438783.37451152,-0.018674220144883333,0
actual,1745693555.7508552,394647.56400199456,4438783.373806083,-0.018750648112828165,0
actual,1745693555.8508067,394647.5640832551,4438783.373472947,-0.018665022259725477,0
actual,1745693555.9508464,394647.5641465582,4438783.37328021,-0.01868034625055799,0
actual,1745693556.0508108,394647.5641888207,4438783.37308048,-0.018677414097414604,0
actual,1745693556.150801,394647.56307005207,4438783.373935181,-0.018764506027088984,0
actual,1745693556.2508063,394647.56300189556,4438783.373728227,-0.018746127710065504,0
actual,1745693556.3508077,394647.56292022637,4438783.373563203,-0.01871469433023708,0
actual,1745693556.450807,394647.5628698006,4438783.3732686145,-0.018713507506345744,0
actual,1745693556.5508344,394647.5628145142,4438783.372956313,-0.018698445314901113,0
actual,1745693556.6508093,394647.56326750526,4438783.374987143,-0.01877848611439763,0
actual,1745693556.750881,394647.563292098,4438783.374927837,-0.0187666353287765,0
actual,1745693556.8508835,394647.5633756756,4438783.374874357,-0.01874731453395684,0
actual,1745693556.9507735,394647.5634379271,4438783.374842895,-0.01874905986320889,0
actual,1745693557.050813,394647.56346191996,4438783.374711684,-0.018751049538556105,0
actual,1745693557.1508317,394647.5642875808,4438783.373547308,-0.01874731453395684,0
actual,1745693557.2508073,394647.56438805716,4438783.373393548,-0.0187534406396315,0
actual,1745693557.3508089,394647.56445216853,4438783.373219409,-0.01875024668710023,0
actual,1745693557.450835,394647.56465218216,4438783.373066731,-0.0187145721571895,0
actual,1745693557.5508473,394647.5649998337,4438783.3727701185,-0.01869924816635699,0
actual,1745693557.650821,394647.5636347949,4438783.374140098,-0.01875371989231186,0
actual,1745693557.7508717,394647.5634020639,4438783.374347415,-0.018758100668734217,0
actual,1745693557.85084,394647.56314069824,4438783.374327645,-0.01874598808372545,0
actual,1745693557.9508462,394647.5628347947,4438783.374336585,-0.018741328054622485,0
actual,1745693558.0508814,394647.5625105076,4438783.374462289,-0.018737732676363524,0
actual,1745693558.1508296,394647.5649865188,4438783.372510469,-0.01875305666719604,0
actual,1745693558.250869,394647.5651019183,4438783.37225133,-0.018732549048485043,0
actual,1745693558.3508055,394647.5651887085,4438783.371982103,-0.01871696325826465,0
actual,1745693558.450808,394647.5653491879,4438783.371656046,-0.018712163602821876,0
actual,1745693558.5508099,394647.565564683,4438783.3713293355,-0.018685669504776528,0
actual,1745693558.6508038,394647.56387067714,4438783.3748320425,-0.018752917040855736,0
actual,1745693558.750824,394647.56379147555,4438783.374928164,-0.018752917040855736,0
actual,1745693558.8508756,394647.5637468628,4438783.375046886,-0.018734538723832257,0
actual,1745693558.9507308,394647.5637171266,4438783.375146426,-0.018729616895341656,0
actual,1745693559.0508213,394647.5636538182,4438783.375214866,-0.018721221861639676,0
actual,1745693559.1508262,394647.56376259425,4438783.374647723,-0.018719755785067984,0
actual,1745693559.250909,394647.5638000022,4438783.374542906,-0.018712565028549816,0
actual,1745693559.3508031,394647.56385528017,4438783.374444946,-0.018685529878436226,0
actual,1745693559.450808,394647.56391960074,4438783.374346141,-0.01869924816635699,0
actual,1745693559.5509214,394647.5639547624,4438783.374099712,-0.018625350925827604,0
actual,1745693559.6508396,394647.5640443149,4438783.3739180425,-0.018661566507806572,0
actual,1745693559.7508516,394647.5628486251,4438783.374258423,-0.018765169252204804,0
actual,1745693559.8508155,394647.5627526142,4438783.374129841,-0.018766094276708507,0
actual,1745693559.9508247,394647.5626741956,4438783.373934499,-0.01874371915569788,0
actual,1745693560.050806,394647.5626166471,4438783.373717178,-0.01874305593058206,0
actual,1745693560.1509004,394647.56163463555,4438783.374458262,-0.018718568961176647,0
actual,1745693560.250835,394647.5615298428,4438783.374365062,-0.018698445314901113,0
actual,1745693560.3508086,394647.5614203705,4438783.37422206,-0.018672893694651943,0
actual,1745693560.4508107,394647.5613135505,4438783.374065868,-0.018652647875328828,0
actual,1745693560.5508316,394647.56120832544,4438783.373848804,-0.0186202894709967,0
actual,1745693560.6507905,394647.5610357258,4438783.375642616,-0.018745726284337568,0
actual,1745693560.7508426,394647.5609647693,4438783.375685484,-0.018746790935181324,0
actual,1745693560.850864,394647.5608812711,4438783.3756498955,-0.01872495686623894,0
actual,1745693560.9508579,394647.5608444541,4438783.3755624825,-0.01873054191984536,0
actual,1745693561.0508065,394647.5607713212,4438783.375446129,-0.018677955149482596,0
actual,1745693561.150809,394647.5612619176,4438783.3751469515,-0.018742130906078607,0
actual,1745693561.2508059,394647.5611505455,4438783.374995487,-0.018708707850902725,0
actual,1745693561.3508415,394647.5611842263,4438783.374858661,-0.018737470876975644,0
actual,1745693561.4508326,394647.5613568342,4438783.37467329,-0.018713769305733628,0
actual,1745693561.5508368,394647.5615548262,4438783.374543042,-0.01873467835017256,0
actual,1745693561.6508338,394647.56174304994,4438783.3742566295,-0.01869565278809778,0
actual,1745693561.750836,394647.56125012704,4438783.374024301,-0.018716422206196657,0
actual,1745693561.850728,394647.56120657694,4438783.373900577,-0.018748379184800597,0
actual,1745693561.9508178,394647.56107670045,4438783.373684721,-0.018729075843273664,0
actual,1745693562.0508559,394647.56098868535,4438783.373414678,-0.018710976778930292,0
actual,1745693562.1508567,394647.5610125553,4438783.373104263,-0.01866142688146627,0
actual,1745693562.2508154,394647.56114776275,4438783.372794876,-0.01867715229802672,0
actual,1745693562.3508306,394647.5622399178,4438783.3747377675,-0.018702319945840432,0
actual,1745693562.4508057,394647.5623716158,4438783.3746989565,-0.018728953670225836,0
actual,1745693562.5508058,394647.56239448837,4438783.3746267855,-0.01873041974679753,0
actual,1745693562.650816,394647.56234547,4438783.374557006,-0.018695792414438084,0
actual,1745693562.750815,394647.56262102386,4438783.375482566,-0.018747052734569208,0
actual,1745693562.8508391,394647.56250814477,4438783.375435778,-0.01872748759365439,0
actual,1745693562.9508142,394647.5623877493,4438783.375311295,-0.01871282682793745,0
actual,1745693563.0508356,394647.5624850045,4438783.375245089,-0.01868020662421769,0
actual,1745693563.1508389,394647.56274778023,4438783.375141805,-0.018652508248988526,0
actual,1745693563.250822,394647.56324464653,4438783.3757639835,-0.01872467761355858,0
actual,1745693563.3508096,394647.563399383,4438783.375677438,-0.01872082043591174,0
actual,1745693563.4508054,394647.56344429706,4438783.375559242,-0.01871895293361211,0
actual,1745693563.550833,394647.5634014901,4438783.375339028,-0.01870272137156837,0
actual,1745693563.6508064,394647.56341936346,4438783.375104727,-0.01868299915102102,0
actual,1745693563.7508092,394647.5625182688,4438783.3762578275,-0.018725881890742393,0
actual,1745693563.8508055,394647.56262211414,4438783.376077966,-0.01866849546493686,0
actual,1745693563.950807,394647.5627243918,4438783.375891767,-0.01867661124595873,0
actual,1745693564.0508153,394647.56280456675,4438783.375720255,-0.018662229732922146,0
actual,1745693564.1508324,394647.56301872333,4438783.375549853,-0.0186533111004444,0
actual,1745693564.2508047,394647.5634561271,4438783.376948946,-0.018723752589055127,0
actual,1745693564.3508132,394647.5634831666,4438783.376826291,-0.01869685706528184,0
actual,1745693564.4508307,394647.5635013869,4438783.376736488,-0.018691394184723,0
actual,1745693564.5508146,394647.56361113343,4438783.376578194,-0.018678077322530424,0
actual,1745693564.6508298,394647.5626855873,4438783.376670799,-0.01875956674530591,0
actual,1745693564.7508392,394647.56261388294,4438783.3764532525,-0.01876143424760554,0
actual,1745693564.8508084,394647.5624990597,4438783.376241088,-0.01872467761355858,0
actual,1745693564.9508064,394647.5624680473,4438783.3760060435,-0.018729075843273664,0
actual,1745693565.0508056,394647.5624941827,4438783.375755625,-0.01873973980500321,0
actual,1745693565.1508327,394647.56248885964,4438783.375473214,-0.01874279413119418,0
actual,1745693565.2508085,394647.5636280376,4438783.377615754,-0.018793129426821847,0
actual,1745693565.3508615,394647.5636688576,4438783.377593107,-0.018779672938288968,0
actual,1745693565.4508386,394647.5637151181,4438783.37753325,-0.018770091080695404,0
actual,1745693565.5508099,394647.56372014515,4438783.3774077315,-0.018749845261372293,0
actual,1745693565.6508079,394647.56375532836,4438783.377251154,-0.018764767826476868,0
actual,1745693565.7508547,394647.5641076074,4438783.377689765,-0.018789394422222588,0
actual,1745693565.8508615,394647.5641464905,4438783.377629278,-0.01879511910216906,0
actual,1745693565.950787,394647.5641939422,4438783.377424218,-0.018769427855579585,0
actual,1745693566.0508318,394647.5642325157,4438783.377099812,-0.018724415814170697,0
actual,1745693566.15082,394647.5643074471,4438783.376895441,-0.01875305666719604,0
actual,1745693566.2507787,394647.56460843736,4438783.377583196,-0.018785275445187863,0
actual,1745693566.350801,394647.56458848383,4438783.377418256,-0.018784612220072043,0
actual,1745693566.4507174,394647.56454051327,4438783.377273212,-0.01879539835484942,0
