type,x,y,yaw
start,394665.2790365256,4438783.820853603,-0.07884074600937362
goal,394695.7975669237,4438789.460151428,0.0
path,394665.2790365256,4438783.820853603,-0.07884074600937362
path,394666.2759302035,4438783.742094509,0.2333321053299352
path,394667.24883154954,4438783.973315121,0.545504956669244
path,394668.10369695263,4438784.492164947,0.39959528740008043
path,394669.0249154737,4438784.881210493,0.0874224360607716
path,394670.0210965657,4438784.968521615,-0.05848723320839197
path,394671.019386675,4438784.91006772,-0.05848723320839197
path,394672.01767678425,4438784.851613826,0.25368561813091683
path,394672.9856707908,4438785.102587138,-0.058487233208392
path,394673.98396090005,4438785.044133244,0.25368561813091683
path,394674.9519549066,4438785.295106556,0.25368561813091683
path,394675.9199489131,4438785.546079868,0.39959528740008043
path,394676.8411674342,4438785.935125414,0.25368561813091683
path,394677.8091614407,4438786.1860987265,0.25368561813091683
path,394678.7771554472,4438786.437072039,0.39959528740008043
path,394679.6983739683,4438786.8261175845,0.0874224360607716
path,394680.6945550603,4438786.913428706,-0.22475041527853723
path,394681.66940482095,4438786.690565645,-0.37066008454770083
path,394682.6014932667,4438786.328334876,-0.058487233208392
path,394683.599783376,4438786.269880982,0.25368561813091683
path,394684.5677773825,4438786.520854294,-0.058487233208392
path,394685.5660674918,4438786.4624004,-0.058487233208392
path,394686.56435760105,4438786.403946506,-0.058487233208392
path,394687.5626477103,4438786.345492612,-0.058487233208392
path,394688.5609378196,4438786.287038717,0.25368561813091683
path,394689.5289318261,4438786.53801203,0.39959528740008043
path,394690.4501503472,4438786.927057575,0.7117681387393893
path,394691.2073585058,4438787.580231216,0.39959528740008043
path,394692.1285770269,4438787.969276762,0.25368561813091683
path,394693.0965710334,4438788.220250074,0.39959528740008043
path,394694.0177895545,4438788.60929562,0.7117681387393893
path,394694.0177895545,4438788.60929562,0.7117681387393893
path,394694.6110486776,4438788.892914223,0.4745120924929262
path,394695.2043078006,4438789.176532825,0.23725604624646313
path,394695.7975669237,4438789.460151428,0.0
