type,timestamp,x,y,yaw,target_waypoint_idx
actual,1746053018.1149147,394657.3083201438,4438789.248216805,-0.2450776674884721,0
actual,1746053018.1150312,394657.3083201438,4438789.248216805,-0.2450776674884721,0
actual,1746053018.1777103,394657.3082207989,4438789.248204583,-0.2450810010673434,0
actual,1746053019.4046326,394657.3082207989,4438789.248204583,-0.24510829801684464,0
actual,1746053019.40468,394657.3082207989,4438789.248204583,-0.24510829801684464,0
actual,1746053019.5316818,394657.30822338647,4438789.248202977,-0.24506288454970757,0
actual,1746053019.6390762,394657.309282099,4438789.246990796,-0.24509950155741447,0
actual,1746053019.8580325,394657.309282099,4438789.246990796,-0.24509711045633933,0
actual,1746053019.8580887,394657.309282099,4438789.246990796,-0.24509711045633933,0
actual,1746053019.9048018,394657.31200811215,4438789.247286383,-0.24510323656201374,0
actual,1746053020.0047305,394657.3121192037,4438789.247245506,-0.24507381031082526,0
actual,1746053020.1048102,394657.31227119616,4438789.247170865,-0.24508192609184687,0
actual,1746053020.2048047,394657.3123573732,4438789.247162154,-0.24511054949157973,0
actual,1746053020.3048284,394657.3124264297,4438789.247025858,-0.24511295804594735,0
actual,1746053020.4048154,394657.3124822116,4438789.24646773,-0.24502946149453192,0
actual,1746053020.5048165,394657.31245965266,4438789.246373602,-0.24501668568440735,0
actual,1746053020.6048074,394657.3123582738,4438789.246265565,-0.24502600574261302,0
actual,1746053020.7048101,394657.3122792243,4438789.2461109115,-0.24499497378851254,0
actual,1746053020.8048491,394657.31227653194,4438789.246031896,-0.24507393248387283,0
actual,1746053020.9048228,394657.31431370357,4438789.246289486,-0.24507606178556035,0
actual,1746053021.0048196,394657.314332951,4438789.246244332,-0.2451240059801126,0
actual,1746053021.112273,394657.3143307178,4438789.246344605,-0.24515556153298862,0
actual,1746053021.2090864,394657.3142364662,4438789.246302822,-0.24515529973360073,0
actual,1746053021.3084483,394657.31406438554,4438789.2461829055,-0.245138527119489,0
actual,1746053021.4055302,394657.3127670589,4438789.248073109,-0.24505955097083648,0
actual,1746053021.5049145,394657.3124587627,4438789.248213152,-0.2450887154226371,0
actual,1746053021.6048594,394657.3121709529,4438789.248083178,-0.24502733219284467,0
actual,1746053021.70485,394657.3119448923,4438789.248208921,-0.24511747844871,0
actual,1746053021.8048606,394657.3116207458,4438789.24836474,-0.2450607552480203,0
actual,1746053021.9048142,394657.3142158804,4438789.2481062915,-0.24502879826941637,0
actual,1746053022.004811,394657.3142017671,4438789.247905255,-0.2449684796904672,0
actual,1746053022.104837,394657.31419156445,4438789.247858595,-0.24499911021883974,0
actual,1746053022.2048082,394657.31413441495,4438789.247765237,-0.24502080466144208,0
actual,1746053022.3049338,394657.3139539928,4438789.247592556,-0.24503492437509078,0
actual,1746053022.4048471,394657.31347721233,4438789.246580871,-0.24505969059717655,0
actual,1746053022.5048442,394657.31335815357,4438789.2464686455,-0.2450531630657742,0
actual,1746053022.6048093,394657.31323482667,4438789.246317251,-0.2450423769309968,0
actual,1746053022.704761,394657.3130721451,4438789.246136887,-0.24504504728475232,0
actual,1746053022.804808,394657.31282430544,4438789.245973375,-0.24504145190649312,0
actual,1746053022.9048328,394657.3131421165,4438789.24552175,-0.2450634256017758,0
actual,1746053023.0048082,394657.3129912602,4438789.245394748,-0.24503305687279114,0
actual,1746053023.1048071,394657.3128308999,4438789.245285584,-0.24504131228015308,0
actual,1746053023.2047558,394657.3125142482,4438789.245176802,-0.24506461242566716,0
actual,1746053023.3047163,394657.3121535082,4438789.244986584,-0.24500935530154913,0
actual,1746053023.4048066,394657.31399520393,4438789.245510648,-0.24498539193091923,0
actual,1746053023.5048082,394657.31417439284,4438789.245420211,-0.2449642210870924,0
actual,1746053023.6048386,394657.31426177913,4438789.245412183,-0.24495343495231503,0
actual,1746053023.704839,394657.3142379005,4438789.245425135,-0.24500495707183403,0
actual,1746053023.8048124,394657.3142465401,4438789.245310403,-0.24500788922497743,0
actual,1746053023.9049945,394657.31449903717,4438789.244715403,-0.2450522380412705,0
actual,1746053024.004851,394657.3145363817,4438789.244602261,-0.24503532580081872,0
actual,1746053024.104856,394657.31457505154,4438789.244471693,-0.24502453966604135,0
actual,1746053024.2049263,394657.31455747905,4438789.244326884,-0.24504277835672475,0
actual,1746053024.304851,394657.31446076866,4438789.244150196,-0.24503851975334973,0
actual,1746053024.4048097,394657.3142922572,4438789.2461734675,-0.24509217117455626,0
actual,1746053024.5048401,394657.3141994656,4438789.246171811,-0.245070075306226,0
actual,1746053024.604838,394657.3141262893,4438789.246182946,-0.2450764632112883,0
actual,1746053024.7048624,394657.3140384625,4438789.246042373,-0.2450366522510501,0
actual,1746053024.8048198,394657.31395110313,4438789.24587127,-0.24505543199380175,0
actual,1746053024.9048407,394657.31464456115,4438789.246955922,-0.24511601237213831,0
actual,1746053025.0048416,394657.3146027399,4438789.247037752,-0.24516407873973842,0
actual,1746053025.1048532,394657.31451843295,4438789.246965967,-0.2451401153691085,0
