type,x,y,yaw
start,394650.8721782855,4438783.243089447,-0.033191903769557385
goal,394670.9832982911,4438783.143728894,0.0
path,394650.8721782855,4438783.243089447,-0.033191903769557385
path,394651.87162748486,4438783.209903637,-0.3453647551088662
path,394652.8125795159,4438782.87136372,-0.033191903769557385
path,394653.81202871527,4438782.83817791,-0.3453647551088662
path,394654.7529807463,4438782.499637993,-0.033191903769557385
path,394655.7524299457,4438782.466452183,-0.033191903769557385
path,394656.75187914504,4438782.433266373,-0.033191903769557385
path,394657.7513283444,4438782.4000805635,-0.033191903769557385
path,394658.75077754376,4438782.366894754,-0.033191903769557385
path,394659.7502267431,4438782.333708944,-0.033191903769557385
path,394660.74967594247,4438782.300523134,-0.033191903769557385
path,394661.7491251418,4438782.267337324,-0.033191903769557385
path,394662.7485743412,4438782.234151514,-0.033191903769557385
path,394663.74802354054,4438782.200965704,-0.033191903769557385
path,394664.7474727399,4438782.167779895,-0.3453647551088662
path,394665.68842477095,4438781.8292399775,-0.033191903769557385
path,394666.6878739703,4438781.796054168,0.27898094756975145
path,394667.64921053045,4438782.071430307,0.42489061683891505
path,394668.56029435893,4438782.483651434,0.27898094756975145
path,394669.5216309191,4438782.759027573,0.42489061683891505
path,394669.5216309191,4438782.759027573,0.42489061683891505
path,394670.00885337644,4438782.887261347,0.28326041122594336
path,394670.49607583374,4438783.015495121,0.14163020561297168
path,394670.9832982911,4438783.143728894,0.0
