type,x,y,yaw
start,394663.47761734505,4438782.811892557,-0.10372479527297539
goal,394695.7975669237,4438789.460151428,0.0
path,394663.47761734505,4438782.811892557,-0.10372479527297539
path,394664.47224274976,4438782.7083536545,-0.41589764661228423
path,394665.38699677953,4438782.304342436,-0.1037247952729754
path,394666.38162218424,4438782.200803533,-0.24963446454213897
path,394667.35062497616,4438781.953753762,-0.1037247952729754
path,394668.34525038087,4438781.8502148595,0.20844805606633343
path,394669.3236036357,4438782.05715666,0.5206209074056423
path,394670.1911141316,4438782.554575537,0.20844805606633343
path,394671.16946738644,4438782.7615173375,-0.1037247952729754
path,394672.16409279115,4438782.657978435,0.20844805606633343
path,394673.142446046,4438782.864920235,0.5206209074056423
path,394674.0099565419,4438783.362339113,0.6665305766748059
path,394674.7959279493,4438783.980601959,0.5206209074056423
path,394675.6634384452,4438784.478020837,0.5206209074056423
path,394676.5309489411,4438784.975439714,0.20844805606633343
path,394677.5093021959,4438785.182381514,0.5206209074056423
path,394678.3768126918,4438785.679800392,0.5206209074056423
path,394679.2443231877,4438786.17721927,0.20844805606633343
path,394680.2226764425,4438786.38416107,0.20844805606633343
path,394681.2010296974,4438786.59110287,0.5206209074056423
path,394682.06854019326,4438787.088521748,0.20844805606633343
path,394683.0468934481,4438787.295463548,0.20844805606633343
path,394684.02524670295,4438787.502405348,0.20844805606633343
path,394685.0035999578,4438787.709347148,0.20844805606633343
path,394685.98195321264,4438787.916288949,-0.1037247952729754
path,394686.97657861735,4438787.812750046,-0.41589764661228423
path,394687.8913326471,4438787.408738827,-0.1037247952729754
path,394688.88595805183,4438787.305199925,0.20844805606633343
path,394689.8643113067,4438787.512141725,0.5206209074056423
path,394690.73182180256,4438788.009560603,0.20844805606633343
path,394691.7101750574,4438788.216502403,0.5206209074056423
path,394692.5776855533,4438788.713921281,0.20844805606633343
path,394693.55603880814,4438788.920863081,-0.1037247952729754
path,394694.55066421285,4438788.817324178,-0.41589764661228423
path,394694.55066421285,4438788.817324178,-0.41589764661228423
path,394695.1741155683,4438789.138737803,-0.20794882330614212
path,394695.7975669237,4438789.460151428,0.0
