type,x,y,yaw
start,394657.2684497455,4438789.258628894,-0.24502652934138855
goal,394671.8368678037,4438789.348873171,1.5707963267948966
path,394657.2684497455,4438789.258628894,-0.24502652934138855
path,394658.2385806353,4438789.016046831,-0.09911686007222498
path,394659.2336725794,4438788.917092182,0.21305599126708386
path,394660.21106187656,4438789.128539957,0.5252288426063927
path,394661.07627109665,4438789.629950971,0.21305599126708386
path,394662.0536603938,4438789.841398747,-0.09911686007222498
path,394663.0487523379,4438789.742444097,-0.4112897114115338
path,394663.9653583071,4438789.34265228,-0.09911686007222498
path,394664.96045025124,4438789.24369763,-0.09911686007222498
path,394665.95554219536,4438789.144742981,-0.24502652934138855
path,394666.92567308515,4438788.902160918,-0.09911686007222498
path,394667.92076502927,4438788.803206269,0.21305599126708386
path,394668.8981543264,4438789.014654044,-0.09911686007222498
path,394669.89324627054,4438788.915699394,-0.4112897114115338
path,394669.89324627054,4438788.915699394,-0.4112897114115338
path,394670.5411201149,4438789.060090654,0.24940563465727628
path,394671.18899395934,4438789.204481912,0.9101009807260864
path,394671.8368678037,4438789.348873171,1.5707963267948966
