type,x,y,yaw
start,394648.669703979,4438783.031017044,0.013978533965440292
goal,394670.9832982911,4438783.143728894,0.0
path,394648.669703979,4438783.031017044,0.013978533965440292
path,394649.66960628086,4438783.044995123,0.15988820323460387
path,394650.6568513693,4438783.204202959,0.4720610545739127
path,394651.54748434114,4438783.658925853,0.15988820323460384
path,394652.5347294296,4438783.818133689,0.01397853396544027
path,394653.53463173145,4438783.832111768,0.15988820323460384
path,394654.5218768199,4438783.991319605,0.15988820323460384
path,394655.50912190834,4438784.150527442,0.01397853396544027
path,394656.5090242102,4438784.164505521,0.01397853396544027
path,394657.5089265121,4438784.1784836,0.01397853396544027
path,394658.50882881397,4438784.192461679,0.01397853396544027
path,394659.50873111584,4438784.206439758,0.01397853396544027
path,394660.5086334177,4438784.220417837,0.01397853396544027
path,394661.5085357196,4438784.234395916,0.01397853396544027
path,394662.50843802147,4438784.248373995,0.01397853396544027
path,394663.50834032334,4438784.262352074,0.01397853396544027
path,394664.5082426252,4438784.2763301525,0.01397853396544027
path,394665.5081449271,4438784.2903082315,0.01397853396544027
path,394666.50804722897,4438784.30428631,0.01397853396544027
path,394667.50794953085,4438784.318264389,0.01397853396544027
path,394668.5078518327,4438784.332242468,0.01397853396544027
path,394669.5077541346,4438784.346220547,0.15988820323460384
path,394669.5077541346,4438784.346220547,0.15988820323460384
path,394669.9996021868,4438783.945389996,0.1065921354897359
path,394670.4914502389,4438783.544559445,0.05329606774486795
path,394670.9832982911,4438783.143728894,0.0
