type,x,y,yaw
start,394655.5395170039,4438783.447995758,0.002636529274647605
goal,394698.44155828556,4438794.430338941,0.0
path,394655.5395170039,4438783.447995758,0.002636529274647605
path,394656.5395135283,4438783.450632283,0.002636529274647605
path,394657.53951005265,4438783.453268809,0.14854619854381118
path,394658.528497339,4438783.601269308,0.46071904988312
path,394659.42423038406,4438784.0458616065,0.7728919012224289
path,394660.14012490015,4438784.744070058,0.46071904988312007
path,394661.0358579452,4438785.188662357,0.14854619854381124
path,394662.02484523156,4438785.336662855,0.14854619854381124
path,394663.0138325179,4438785.484663353,0.0026365292746476643
path,394664.01382904226,4438785.487299879,0.14854619854381124
path,394665.0028163286,4438785.635300377,0.14854619854381124
path,394665.99180361495,4438785.783300876,0.14854619854381124
path,394666.9807909013,4438785.931301374,-0.1636266527954976
path,394667.9674339018,4438785.768403892,0.14854619854381124
path,394668.95642118814,4438785.916404391,0.46071904988312007
path,394669.8521542332,4438786.36099669,0.7728919012224289
path,394670.5680487493,4438787.059205141,0.9188015704915925
path,394671.1748219431,4438787.854080157,0.6066287191522837
path,394671.99639659654,4438788.424181104,0.46071904988312007
path,394672.8921296416,4438788.868773403,0.14854619854381124
path,394673.88111692795,4438789.016773901,0.14854619854381124
path,394674.8701042143,4438789.164774399,0.46071904988312007
path,394675.76583725936,4438789.609366698,0.46071904988312007
path,394676.6615703044,4438790.053958997,0.46071904988312007
path,394677.5573033495,4438790.498551296,0.14854619854381124
path,394678.54629063583,4438790.646551794,-0.1636266527954976
path,394679.53293363634,4438790.483654313,0.14854619854381124
path,394680.5219209227,4438790.631654811,0.14854619854381124
path,394681.510908209,4438790.779655309,0.46071904988312007
path,394682.4066412541,4438791.224247608,0.7728919012224289
path,394683.1225357702,4438791.92245606,0.46071904988312007
path,394684.01826881524,4438792.367048359,0.14854619854381124
path,394685.0072561016,4438792.515048857,0.14854619854381124
path,394685.9962433879,4438792.663049355,0.14854619854381124
path,394686.98523067427,4438792.811049853,-0.1636266527954976
path,394687.9718736748,4438792.648152372,0.14854619854381124
path,394688.9608609611,4438792.79615287,0.14854619854381124
path,394689.94984824746,4438792.9441533685,0.46071904988312007
path,394690.8455812925,4438793.388745667,0.46071904988312007
path,394691.7413143376,4438793.833337966,0.14854619854381124
path,394692.73030162393,4438793.981338465,-0.1636266527954976
path,394693.71694462444,4438793.818440983,0.14854619854381124
path,394694.7059319108,4438793.966441481,0.14854619854381124
path,394695.6949191971,4438794.11444198,0.46071904988312007
path,394696.5906522422,4438794.559034279,0.46071904988312007
path,394696.5906522422,4438794.559034279,0.46071904988312007
path,394697.2076209233,4438794.516135832,0.3071460332554134
path,394697.82458960445,4438794.473237387,0.15357301662770673
path,394698.44155828556,4438794.430338941,0.0
