type,x,y,yaw
start,394655.9718901843,4438783.135449774,0.003866637331453268
goal,394698.44155828556,4438794.430338941,0.0
path,394655.9718901843,4438783.135449774,0.003866637331453268
path,394656.97188270884,4438783.139316401,0.14977630660061683
path,394657.96068719035,4438783.288533349,0.46194915793992564
path,394658.8558726613,4438783.734227159,0.1497763066006168
path,394659.8446771428,4438783.883444106,0.1497763066006168
path,394660.8334816243,4438784.032661053,0.003866637331453232
path,394661.8334741489,4438784.036527681,0.1497763066006168
path,394662.8222786304,4438784.185744628,0.1497763066006168
path,394663.8110831119,4438784.334961575,0.1497763066006168
path,394664.7998875934,4438784.484178523,0.1497763066006168
path,394665.78869207494,4438784.63339547,-0.16239654473869203
path,394666.77553471044,4438784.471711788,0.1497763066006168
path,394667.76433919196,4438784.6209287355,0.46194915793992564
path,394668.6595246629,4438785.066622546,0.1497763066006168
path,394669.6483291444,4438785.215839493,0.46194915793992564
path,394670.54351461533,4438785.661533304,0.7741220092792345
path,394671.2585497182,4438786.360621855,0.9200316785483981
path,394671.864344671,4438787.156242666,0.6078588272090892
path,394672.68521741725,4438787.727353806,0.2956859758697804
path,394673.64181989396,4438788.018749931,0.441595645138944
path,394674.54589075746,4438788.446132516,0.2956859758697804
path,394675.5024932342,4438788.737528641,-0.016486875469528428
path,394676.5023573287,4438788.721042512,-0.016486875469528428
path,394677.50222142326,4438788.704556383,-0.016486875469528428
path,394678.5020855178,4438788.688070254,-0.016486875469528428
path,394679.50194961234,4438788.671584126,-0.016486875469528428
path,394680.5018137069,4438788.655097997,0.2956859758697804
path,394681.4584161836,4438788.946494122,0.441595645138944
path,394682.3624870471,4438789.373876707,0.441595645138944
path,394683.2665579106,4438789.801259291,0.441595645138944
path,394684.1706287741,4438790.228641876,0.12942279379963517
path,394685.1622653283,4438790.357703662,-0.0164868754695284
path,394686.1621294228,4438790.341217533,-0.0164868754695284
path,394687.16199351737,4438790.324731404,-0.0164868754695284
path,394688.1618576119,4438790.308245275,-0.0164868754695284
path,394689.16172170645,4438790.291759146,0.2956859758697804
path,394690.11832418316,4438790.583155272,0.14977630660061683
path,394691.1071286647,4438790.732372219,0.46194915793992564
path,394692.0023141356,4438791.178066029,0.1497763066006168
path,394692.9911186171,4438791.327282976,0.46194915793992564
path,394693.88630408805,4438791.772976787,0.46194915793992564
path,394694.781489559,4438792.218670597,0.7741220092792345
path,394695.49652466184,4438792.917759148,0.7741220092792345
path,394696.2115597647,4438793.6168476995,0.9200316785483981
path,394696.8173547175,4438794.412468511,1.232204529887707
path,394696.8173547175,4438794.412468511,1.232204529887707
path,394697.35875590687,4438794.418425321,0.8214696865918046
path,394697.9001570962,4438794.424382131,0.4107348432959024
path,394698.44155828556,4438794.430338941,0.0
