type,timestamp,x,y,yaw,target_waypoint_idx
actual,1745426081.5358636,394655.49882208195,4438782.899812467,0.02942792670470642,0
actual,1745426081.559189,394655.49899104016,4438782.89971683,0.029429392781277867,0
actual,1745426081.7037542,394655.4990265609,4438782.899699707,0.02943644391145598,0
actual,1745426081.8479931,394655.49920711655,4438782.899488073,0.029404888358579975,0
actual,1745426081.9115188,394655.4992157134,4438782.899449521,0.029428729556162294,0
actual,1745426081.997394,394655.4992201488,4438782.8994294405,0.029438049614367977,0
actual,1745426082.0562048,394655.49627704883,4438782.899959121,0.029424872378515203,0
actual,1745426082.1546936,394655.4961794017,4438782.899933017,0.02942113737391594,0
actual,1745426082.3799453,394655.4957457027,4438782.899689887,0.02950835147663815,0
actual,1745426082.3800213,394655.4957457027,4438782.899689887,0.02950835147663815,0
actual,1745426082.4809804,394655.4954959554,4438782.899619889,0.029512610080013178,0
actual,1745426082.677246,394655.4974436425,4438782.899323424,0.029493969963601815,0
actual,1745426082.6773167,394655.4974436425,4438782.899323424,0.029493969963601815,0
actual,1745426082.8428457,394655.49742662726,4438782.899260028,0.02949571529285387,0
actual,1745426082.8585498,394655.4972190399,4438782.898801746,0.02949571529285387,0
actual,1745426083.0529115,394655.4972190399,4438782.898801746,0.029503691447535434,0
actual,1745426083.0696273,394655.49719812465,4438782.898763319,0.029378935312602866,0
actual,1745426083.2160082,394655.49863605504,4438782.897657988,0.029369074202328944,0
actual,1745426083.3513343,394655.49863605504,4438782.897657988,0.02936467597261411,0
actual,1745426083.402693,394655.4981268022,4438782.896558867,0.029357624842435998,0
actual,1745426083.5750635,394655.4992813362,4438782.898480234,0.029419008072228674,0
actual,1745426083.5751495,394655.4992813362,4438782.898480234,0.029419008072228674,0
actual,1745426083.6739352,394655.4992889257,4438782.8983812,0.02944791072464165,0
actual,1745426083.8202906,394655.49928947486,4438782.898375749,0.02944791072464165,0
actual,1745426083.9756758,394655.49928947486,4438782.898375749,0.02944791072464165,0
actual,1745426083.9757335,394655.49928947486,4438782.898375749,0.02944791072464165,0
actual,1745426084.0750377,394655.49928947486,4438782.898375749,0.029398099027789743,0
actual,1745426084.181128,394655.49928947486,4438782.898375749,0.029398099027789743,0
actual,1745426084.4154284,394655.49800272303,4438782.901130946,0.029462676210113448,0
actual,1745426084.4154744,394655.49800272303,4438782.901130946,0.029462676210113448,0
actual,1745426084.5495992,394655.4987087657,4438782.900546942,0.029428188504094056,0
actual,1745426084.555821,394655.4987087657,4438782.900546942,0.02942499455156303,0
actual,1745426084.8469353,394655.4985082675,4438782.899817827,0.029416075919085287,0
