type,timestamp,x,y,yaw,target_waypoint_idx
actual,1745689154.0984578,394650.87318276975,4438783.242971615,-0.03323251758125119,0
actual,1745689154.0985243,394650.87318276975,4438783.242971615,-0.03323251758125119,0
actual,1745689154.7899504,394650.87318276975,4438783.242971615,-0.03323251758125119,0
actual,1745689154.7900057,394650.87318276975,4438783.242971615,-0.03323251758125119,0
actual,1745689154.8937595,394650.87544930435,4438783.245042688,-0.033255817726765266,0
actual,1745689154.9901457,394650.87540147663,4438783.244939224,-0.03322160927342623,0
actual,1745689155.090188,394650.87558510026,4438783.243544387,-0.03328512180490618,0
actual,1745689155.1901395,394650.87552570214,4438783.243370698,-0.03326861099018233,0
actual,1745689155.29021,394650.87532214186,4438783.243092906,-0.033275260694632505,0
actual,1745689155.3901467,394650.87501829746,4438783.24281509,-0.033302295844745845,0
actual,1745689155.4901388,394650.87458020204,4438783.242665599,-0.0332908464848529,0
actual,1745689155.5901437,394650.871716775,4438783.242792871,-0.03325222234850631,0
actual,1745689155.6901803,394650.8715025006,4438783.242603777,-0.033271944569053656,0
actual,1745689155.7901492,394650.8712813236,4438783.242507324,-0.033310690878448075,0
actual,1745689155.890145,394650.87096268026,4438783.242380219,-0.03334250823071196,0
actual,1745689155.990145,394650.87054548244,4438783.242141787,-0.03332838851706326,0
actual,1745689156.0905192,394650.87247276265,4438783.243143384,-0.033348773962726425,0
actual,1745689156.1984677,394650.87238572224,4438783.243107058,-0.033335055674805915,0
actual,1745689156.308924,394650.8722603221,4438783.243008044,-0.033319749137265875,0
actual,1745689156.390151,394650.8720527367,4438783.2429542085,-0.03330016654305858,0
actual,1745689156.490157,394650.87185818976,4438783.242941574,-0.03332226241138885,0
actual,1745689156.5901961,394650.87059241143,4438783.244033389,-0.0333644819259944,0
actual,1745689156.6901493,394650.87015404494,4438783.244159894,-0.03335102543746152,0
actual,1745689156.7901797,394650.86971880554,4438783.244308644,-0.03337619308527548,0
actual,1745689156.8901415,394650.86927668354,4438783.2444068035,-0.03337327838542457,0
actual,1745689156.9901338,394650.8687873038,4438783.244525052,-0.033379387037806504,0
actual,1745689157.090185,394650.8714956646,4438783.243399062,-0.03326513778497095,0
actual,1745689157.1901488,394650.87146948103,4438783.243405861,-0.03328831575743745,0
actual,1745689157.2901843,394650.8713459376,4438783.243382866,-0.0332948432888398,0
actual,1745689157.3901913,394650.87120328506,4438783.243358221,-0.03329004363339703,0
actual,1745689157.4901543,394650.87109695177,4438783.243367525,-0.033333729224574275,0
actual,1745689157.590144,394650.8723081116,4438783.2444774285,-0.03325328699934982,0
