type,x,y,yaw
start,394663.479288958,4438782.814091719,-0.10373545923470494
goal,394695.7975669237,4438789.460151428,0.0
path,394663.479288958,4438782.814091719,-0.10373545923470494
path,394664.4739132585,4438782.710542209,0.20843739210460388
path,394665.45226872014,4438782.917473577,0.5206102434439127
path,394666.3197845204,4438783.414883203,0.6665199127130763
path,394667.105762521,4438784.033137667,0.6665199127130763
path,394667.89174052153,4438784.651392131,0.3543470613737675
path,394668.82961376564,4438784.998370197,0.04217421003445865
path,394669.82872456545,4438785.040531905,0.18808387930362222
path,394670.81108887406,4438785.227508816,0.18808387930362222
path,394671.7934531827,4438785.4144857265,0.18808387930362222
path,394672.7758174913,4438785.601462637,-0.12408897203568661
path,394673.7681283289,4438785.477691875,0.18808387930362222
path,394674.7504926375,4438785.664668785,0.5002567306429311
path,394675.62795208726,4438786.144319611,0.18808387930362225
path,394676.6103163959,4438786.331296521,0.18808387930362225
path,394677.5926807045,4438786.518273432,-0.12408897203568658
path,394678.5849915421,4438786.39450267,-0.12408897203568658
path,394679.5773023797,4438786.270731907,-0.12408897203568658
path,394680.5696132173,4438786.146961145,0.18808387930362225
path,394681.55197752593,4438786.333938056,0.18808387930362225
path,394682.53434183454,4438786.520914966,0.18808387930362225
path,394683.51670614316,4438786.707891877,-0.12408897203568658
path,394684.50901698077,4438786.584121115,-0.12408897203568658
path,394685.5013278184,4438786.460350352,0.18808387930362225
path,394686.483692127,4438786.647327263,0.18808387930362225
path,394687.4660564356,4438786.8343041735,-0.12408897203568658
path,394688.4583672732,4438786.710533411,0.18808387930362225
path,394689.4407315818,4438786.897510322,0.5002567306429311
path,394690.3181910316,4438787.377161147,0.5002567306429311
path,394691.1956504813,4438787.856811972,0.18808387930362225
path,394692.17801478994,4438788.043788883,0.5002567306429311
path,394693.0554742397,4438788.523439708,0.18808387930362225
path,394694.0378385483,4438788.710416619,-0.12408897203568658
path,394694.0378385483,4438788.710416619,-0.12408897203568658
path,394694.6244146734,4438788.960328222,-0.08272598135712439
path,394695.2109907986,4438789.210239825,-0.041362990678562195
path,394695.7975669237,4438789.460151428,0.0
