type,x,y,yaw
start,394653.17656775145,4438790.085761732,-0.07291175782059389
goal,394671.8368678037,4438789.348873171,0.0
path,394653.17656775145,4438790.085761732,-0.07291175782059389
path,394654.17391086655,4438790.012914559,0.23926109351871494
path,394655.1454242162,4438790.249899393,0.23926109351871494
path,394656.1169375659,4438790.486884227,-0.07291175782059389
path,394657.114280681,4438790.4140370535,0.23926109351871494
path,394658.0857940307,4438790.651021888,0.5514339448580238
path,394658.9375681719,4438791.174931052,0.23926109351871494
path,394659.90908152156,4438791.411915886,-0.07291175782059389
path,394660.90642463666,4438791.339068713,0.23926109351871494
path,394661.87793798634,4438791.576053547,0.23926109351871494
path,394662.849451336,4438791.813038381,-0.07291175782059389
path,394663.8467944511,4438791.740191207,-0.3850846091599027
path,394664.7735611047,4438791.364553656,-0.07291175782059389
path,394665.7709042198,4438791.291706483,-0.07291175782059389
path,394666.7682473349,4438791.218859309,-0.3850846091599027
path,394667.69501398853,4438790.8432217585,-0.3850846091599027
path,394668.62178064213,4438790.467584208,-0.6972574604992116
path,394669.38838674326,4438789.825466551,-1.0094303118385204
path,394669.9207298084,4438788.978937838,-1.321603163177829
path,394669.9207298084,4438788.978937838,-1.321603163177829
path,394670.5594424735,4438789.102249616,-0.8810687754518861
path,394671.1981551386,4438789.225561393,-0.4405343877259431
path,394671.8368678037,4438789.348873171,0.0
