type,x,y,yaw
start,394656.020232642,4438783.209063885,0.01598828059911176
goal,394698.44155828556,4438794.430338941,0.0
path,394656.020232642,4438783.209063885,0.01598828059911176
path,394657.0201048322,4438783.225051484,0.16189794986827533
path,394658.0070279597,4438783.3862431105,0.47407080120758416
path,394658.8967452557,4438783.842755031,0.47407080120758416
path,394659.7864625517,4438784.299266951,0.16189794986827533
path,394660.7733856792,4438784.460458578,0.47407080120758416
path,394661.6631029752,4438784.916970498,0.47407080120758416
path,394662.5528202712,4438785.373482418,0.786243652546893
path,394663.25932894857,4438786.0811867975,0.47407080120758416
path,394664.14904624457,4438786.537698718,0.16189794986827533
path,394665.13596937206,4438786.698890344,0.015988280599111754
path,394666.13584156224,4438786.7148779435,0.16189794986827533
path,394667.12276468973,4438786.87606957,0.015988280599111754
path,394668.1226368799,4438786.892057169,0.16189794986827533
path,394669.1095600074,4438787.053248796,0.16189794986827533
path,394670.0964831349,4438787.214440422,-0.1502749014710335
path,394671.0852130947,4438787.06473048,0.16189794986827533
path,394672.0721362222,4438787.225922107,0.16189794986827533
path,394673.0590593497,4438787.387113733,0.015988280599111754
path,394674.0589315399,4438787.4031013325,0.16189794986827533
path,394675.0458546674,4438787.564292959,0.47407080120758416
path,394675.9355719634,4438788.020804879,0.47407080120758416
path,394676.8252892594,4438788.4773168,0.47407080120758416
path,394677.7150065554,4438788.93382872,0.47407080120758416
path,394678.6047238514,4438789.39034064,0.16189794986827533
path,394679.59164697886,4438789.551532267,0.16189794986827533
path,394680.57857010636,4438789.712723893,0.16189794986827533
path,394681.56549323385,4438789.87391552,0.16189794986827533
path,394682.55241636134,4438790.035107146,0.16189794986827533
path,394683.53933948884,4438790.1962987725,0.16189794986827533
path,394684.52626261633,4438790.357490399,0.015988280599111754
path,394685.5261348065,4438790.373477998,-0.12992138867005182
path,394686.51770688785,4438790.243921804,0.18225146266925701
path,394687.501145009,4438790.425166009,0.18225146266925701
path,394688.48458313016,4438790.606410214,0.18225146266925701
path,394689.4680212513,4438790.7876544185,0.18225146266925701
path,394690.4514593725,4438790.968898623,0.49442431400856585
path,394691.3317014055,4438791.44342361,0.8065971653478747
path,394692.02366047126,4438792.165360346,0.6606874960787111
path,394692.8132310007,4438792.77902017,0.3485146447394023
path,394693.75311200216,4438793.120522297,0.4944243140085659
path,394694.6333540352,4438793.595047284,0.18225146266925707
path,394695.61679215636,4438793.776291489,-0.12992138867005176
path,394696.6083642377,4438793.646735295,-0.12992138867005176
path,394696.6083642377,4438793.646735295,-0.12992138867005176
path,394697.2194289203,4438793.90793651,-0.08661425911336784
path,394697.83049360296,4438794.169137726,-0.04330712955668392
path,394698.44155828556,4438794.430338941,0.0
