type,timestamp,x,y,yaw,target_waypoint_idx
actual,1746052995.7262843,394657.2684497455,4438789.258628894,-0.24502652934138855,0
actual,1746052995.7263534,394657.2684497455,4438789.258628894,-0.24502652934138855,0
actual,1746052996.741473,394657.2684459931,4438789.258644728,-0.24508419501987444,0
actual,1746052996.7415402,394657.2684459931,4438789.258644728,-0.24508419501987444,0
actual,1746052996.8416822,394657.27165918995,4438789.257161586,-0.24514477539821125,0
actual,1746052996.9424274,394657.27101228933,4438789.2584575415,-0.24515262937984522,0
actual,1746052997.0417254,394657.2710404198,4438789.258422154,-0.24510416158651743,0
actual,1746052997.1417058,394657.2715922057,4438789.258399391,-0.2451929813921514,0
actual,1746052997.241681,394657.2725361686,4438789.2582299905,-0.245250507444297,0
actual,1746052997.3416977,394657.27363764634,4438789.25780442,-0.24526141575212193,0
actual,1746052997.4416866,394657.27313072135,4438789.257447489,-0.2449779219217207,0
actual,1746052997.5418224,394657.27421010763,4438789.257179115,-0.2450381183276218,0
actual,1746052997.641965,394657.2752011121,4438789.256773877,-0.24510082800764613,0
actual,1746052997.7420359,394657.2760674653,4438789.256553698,-0.24520868935541937,0
actual,1746052997.841801,394657.2812835629,4438789.255032885,-0.24504145190649312,0
actual,1746052997.9485035,394657.28150762524,4438789.25483163,-0.24507712643640384,0
actual,1746052998.0444198,394657.28187613026,4438789.254758035,-0.2451450371975991,0
actual,1746052998.141853,394657.2821004067,4438789.254571717,-0.24511615199847864,0
actual,1746052998.2419446,394657.2820406908,4438789.25461883,-0.24521495508743385,0
actual,1746052998.3473377,394657.2887582501,4438789.254208452,-0.2449994941912752,0
actual,1746052998.441836,394657.2889366936,4438789.254185697,-0.24504996911324292,0
actual,1746052998.5417914,394657.28889735416,4438789.25416297,-0.24507847033992797,0
actual,1746052998.6417131,394657.2885935212,4438789.254170707,-0.24508698754667776,0
actual,1746052998.7416973,394657.2880563064,4438789.254337275,-0.24511561094641038,0
actual,1746052998.8418128,394657.2872784263,4438789.254508504,-0.24510056620825824,0
actual,1746052998.942364,394657.29205918784,4438789.253085582,-0.24505263946699843,0
