x,y,yaw
5.433093287272731,3.0586218177372344,1.405611735793423
5.436449576416201,3.080398885401222,1.4298510102542858
5.439299013848707,3.1023591957773884,1.4533812417597645
5.4416512675471,3.124496840122888,1.4762020190914111
5.4435160054882274,3.1468059096948697,1.4983160427286095
5.444902895648939,3.1692804957504905,1.5197287536834532
5.445821606006078,3.1919146895468997,1.5404479736117993
5.446281804536493,3.2147025823412507,1.5604835617696933
5.446293159217038,3.237638265390698,1.5798470928610127
5.445865338024553,3.260715829952392,1.5985515584755767
5.445008008935891,3.2839293672834864,1.6166110936731295
5.443730839927897,3.307272968641133,1.6340407293188468
5.442043498977419,3.3307407252824848,1.6508561700183604
5.439955654061308,3.3543267284646947,1.6670735969198844
5.437476973156409,3.3780250694449148,1.6827094942197078
5.434617124239568,3.4018298394802975,1.6977804979113935
5.431385775287637,3.4257351298279963,1.7123032651327281
5.427792594277463,3.4497350317451643,1.72629436236358
5.423847249185891,3.4738236364889525,1.7397701706991364
5.419559407989772,3.4979950353165137,1.7527468064478873
5.4149387386659535,3.522243319485002,1.7652400553638017
5.40999490919128,3.5465625802515675,1.7772653189116303
5.404737587542602,3.5709469088733656,1.7888375710719275
5.399176441696769,3.5953903966075473,1.7999713243065103
5.393321139630625,3.619887134711265,1.8106806034251135
5.387181349321021,3.6444312144416724,1.8209789262152059
5.3807667387448035,3.6690167270559217,1.8308792898106685
5.374086975878819,3.693637763811165,1.8403941618856927
5.36715172869992,3.7182884159645564,1.8495354758646367
5.359970665184945,3.742962774773245,1.8583146294300952
5.352553453310751,3.7676549314943872,1.8667424857016932
5.344909761054185,3.7923589773851347,1.8748293765340758
5.337049256392091,3.817069003702639,1.882585107450866
5.328981607301318,3.841779101704053,1.890018963797506
5.320716481758715,3.8664833626465303,1.8971397177468563
5.312263547741127,3.8911758777872216,1.9039556358397605
5.303632473225407,3.9158507383832823,1.9104744867857286
5.294832926188398,3.940502035691863,1.9167035492821856
5.285874574606948,3.965123860970116,1.9226496196420002
5.276767086457908,3.989710305475195,1.9283190190453037
5.267520129718125,4.014255460464252,1.9337176002504808
5.258143372364445,4.03875341719444,1.9388507536172674
5.248646482373718,4.063198266922912,1.943723412309492
5.23903912772279,4.0875841009068195,1.9483400565529585
5.229330976388509,4.111905010403317,1.9527047168322347
5.219531696347723,4.136155086669554,1.9568209759146697
5.209650955577281,4.160328420962685,1.960691969590291
5.19969842205403,4.184419104539862,1.9643268853692324
5.189683168689065,4.208421779283652,1.9677895085040065
5.179609189887624,4.232335786312548,1.971163423478759
