x,y,yaw
8.423426731226234,3.2010287611919748,1.8067905560710071
8.41064300353771,3.24936031169427,1.8632527609482261
8.395152191386313,3.296893428638779,1.919714965825445
8.377003666062025,3.343476617624978,1.976177170702664
8.35625526934214,3.388961411799786,2.032639375579883
8.332973129141786,3.433202845041277,2.089101580457102
8.307231448755404,3.476059913985101,2.145563785334321
8.279112270360942,3.5173960274210625,2.2020259902115398
8.248705213540449,3.5570794416275726,2.2584881950887588
8.216107189650485,3.5949836802565116,2.3149503999659777
8.18142209295267,3.6309879374302607,2.3714126048431967
8.144760469488778,3.664977462766194,2.4278748097204157
8.106239164755713,3.696843927101491,2.4843370145976347
8.065980951303294,3.7264857677526657,2.5407992194748537
8.024114137441707,3.753808512209425,2.5972614243520726
7.980772158305768,3.778725079231189,2.6537236292292916
7.936093150579305,3.8011560563866533,2.7101858341065106
7.890219512235071,3.8210299531518257,2.7666480389837296
7.843297448693361,3.8382834287598886,2.8231102438609486
7.795572236985944,3.853186453411668,2.845695125811836
7.747745196491667,3.867766377881941,2.845695125811836
7.6999181559973895,3.8823463023522136,2.845695125811836
7.652091115503112,3.8969262268224862,2.845695125811836
7.604264075008835,3.911506151292759,2.845695125811836
7.556437034514558,3.9260860757630316,2.845695125811836
7.508609994020281,3.9406660002333043,2.845695125811836
7.460782953526004,3.955245924703577,2.845695125811836
7.412955913031727,3.9698258491738496,2.845695125811836
7.36512887253745,3.9844057736441223,2.845695125811836
7.317301832043173,3.998985698114395,2.845695125811836
7.2694747915488955,4.01356562258467,2.845695125811836
7.221647751054618,4.028145547054945,2.845695125811836
7.173820710560341,4.04272547152522,2.845695125811836
7.125993670066064,4.057305395995495,2.845695125811836
7.078166629571787,4.0718853204657695,2.845695125811836
7.03033958907751,4.086465244936044,2.845695125811836
6.982512548583233,4.101045169406319,2.845695125811836
6.934685508088956,4.115625093876594,2.845695125811836
6.886858467594679,4.130205018346869,2.845695125811836
6.839031427100402,4.144784942817144,2.845695125811836
6.7912043866061245,4.159364867287419,2.845695125811836
6.743377346111847,4.173944791757694,2.845695125811836
6.69555030561757,4.188524716227969,2.845695125811836
